batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
850,"11:02:43",1.546,-4.777,-1.706,0.104,-11.441,-11.470,7.375,5.401,-5.169,12.438
788,"11:02:43",8.814,6.676,-9.302,-7.047,-0.843,9.504,0.449,-2.309,1.138,-9.236
548,"11:02:43",-2.054,-0.796,12.235,2.442,7.781,6.590,3.363,-11.747,6.520,11.082
410,"11:02:43",10.898,0.505,-7.741,12.458,-13.895,-5.428,14.645,-6.389,7.879,12.998
124,"11:02:43",-14.276,-6.584,8.327,-0.03,3.937,0.640,9.905,12.580,12.31,-14.429
848,"11:02:43",8.794,-4.609,-4.045,12.927,-2.783,1.359,10.100,-13.480,12.501,1.957
267,"11:02:43",14.155,-7.479,-0.911,1.447,2.986,-5.823,14.635,-11.308,6.044,11.172
383,"11:02:43",-3.32,8.45,-14.514,10.128,7.547,13.197,4.713,-8.902,14.217,7.37
74,"11:02:43",-0.469,11.738,-13.037,10.648,-6.027,-4.624,8.337,5.895,4.401,-5.241
578,"11:02:43",-12.22,8.72,-12.22,0.94,-11.953,-11.382,4.827,-2.864,12.522,5.143
253,"11:02:43",9.771,-0.952,6.614,7.624,11.419,13.960,-9.926,-0.580,-11.746,8.785
838,"11:02:43",-3.479,-2.625,-1.609,-1.413,2.867,-5.416,-11.355,14.580,13.527,-1.912
255,"11:02:43",-12.352,-8.247,-4.247,-5.876,9.401,-12.914,-14.519,-3.176,7.278,-6.353
639,"11:02:43",-6.956,7.271,4.579,4.944,13.50,13.155,-8.20,1.730,11.51,9.426
97,"11:02:43",14.723,-9.40,6.046,-9.27,-7.75,2.628,6.14,13.096,2.33,-14.130
662,"11:02:43",7.320,-11.450,14.991,8.768,7.636,-7.069,4.352,9.185,-12.417,13.970
883,"11:02:43",-3.528,-1.989,-9.761,-2.796,-2.575,-8.896,-13.534,-3.607,-7.088,-1.065
1,"11:02:43",0.416,2.69,-11.841,-1.230,12.16,12.60,6.799,-0.471,-7.465,10.977
739,"11:02:43",-6.826,-0.214,6.905,10.606,-8.265,-1.347,8.714,-3.409,3.344,2.063
145,"11:02:43",3.377,3.700,-10.929,4.400,1.817,-2.335,5.823,0.476,4.989,6.468
400,"11:02:43",9.506,-10.37,-10.164,-5.015,-14.438,10.643,8.216,-14.802,2.269,-9.70
475,"11:02:43",5.081,-9.678,11.586,-11.434,-3.237,-0.098,-2.543,10.629,6.225,7.205
557,"11:02:43",-13.976,6.056,11.135,-10.387,-10.045,13.842,-3.861,9.552,4.333,-9.094
760,"11:02:43",-3.862,5.470,-9.932,-12.965,5.070,-0.790,3.627,9.323,-14.702,10.916
450,"11:02:43",-14.248,4.898,-14.517,8.855,8.643,12.387,-3.682,-0.130,1.723,-14.617
542,"11:02:43",-3.157,-4.076,9.480,-10.126,-6.285,5.402,12.416,-6.029,-5.871,-12.343
372,"11:02:43",-11.235,8.701,-3.013,-12.894,-3.946,13.922,0.785,-13.146,-10.147,7.297
522,"11:02:43",3.116,4.255,-4.058,13.997,-0.030,-14.838,12.537,-8.115,13.109,-1.325
493,"11:02:43",6.53,2.19,8.408,-14.465,1.481,8.593,-2.40,-7.219,13.268,-7.282
405,"11:02:43",-1.327,-5.992,12.119,-10.417,11.999,-13.634,1.041,-12.746,-6.227,14.220
581,"11:02:43",4.568,-1.898,5.602,-10.375,0.048,11.052,11.076,5.586,8.134,5.036
810,"11:02:43",-9.580,-3.389,5.479,-13.512,14.503,13.234,11.980,0.169,11.191,-6.275
454,"11:02:43",-14.314,2.598,4.365,-13.478,-0.065,-7.081,3.111,7.229,-1.107,-5.946
283,"11:02:43",-11.049,8.424,-3.573,2.835,-2.968,-14.800,11.227,0.164,-14.088,-0.019
931,"11:02:43",-9.042,-14.806,0.871,-7.314,-0.765,-4.618,-6.602,9.257,13.365,1.694
171,"11:02:43",-3.102,10.909,1.905,-12.056,-9.876,14.621,-8.122,2.526,4.417,-3.100
511,"11:02:43",-5.719,-12.721,-1.161,-2.827,3.582,8.567,8.203,11.151,-14.283,13.038
765,"11:02:43",5.838,5.186,-12.798,7.981,-4.564,6.891,-0.217,-0.633,-5.787,10.736
825,"11:02:43",-1.907,-2.812,14.317,-14.713,-4.520,-14.597,-7.856,-5.462,-12.715,-10.983
674,"11:02:43",6.974,7.731,3.985,-0.752,2.838,-13.660,5.266,-4.213,7.408,2.228
632,"11:02:43",2.196,-6.670,-6.337,3.087,-2.763,-11.288,-0.187,8.534,0.350,-9.129
293,"11:02:43",9.263,11.495,-7.754,7.459,-2.184,6.452,-3.199,-8.575,5.876,-11.801
724,"11:02:43",-13.196,3.118,-10.728,-3.152,-13.954,-12.560,13.357,-5.420,-11.948,-1.060
430,"11:02:43",10.979,5.477,-10.954,-13.318,-10.078,-13.935,-7.842,7.152,5.754,-8.721
136,"11:02:43",4.089,14.032,13.929,13.958,11.933,-13.294,0.595,9.305,-5.070,2.714
935,"11:02:43",0.451,6.430,-0.999,-9.775,-4.307,-10.416,13.844,-10.898,-9.339,-1.349
348,"11:02:43",3.636,14.693,-13.424,-13.390,8.142,13.349,4.344,-7.778,-2.326,10.342
593,"11:02:43",-9.665,14.086,-7.015,0.112,-3.588,11.824,4.447,13.359,4.111,4.581
388,"11:02:43",-9.703,-11.64,8.092,2.34,11.218,-8.962,1.79,11.762,7.584,3.623
99,"11:02:43",6.586,0.411,1.484,-7.861,4.123,-10.683,13.370,14.913,7.532,2.556
339,"11:02:43",12.059,6.943,2.666,13.866,4.212,-9.256,-3.489,-8.199,-2.743,-0.085
649,"11:02:43",0.467,-11.648,-1.152,14.853,3.059,-5.260,-12.334,10.051,-3.501,-7.835
190,"11:02:43",6.595,4.482,-11.932,10.114,1.669,-9.236,-4.541,-14.264,1.911,11.537
593,"11:02:43",-8.561,-6.185,-11.733,-0.492,-14.231,9.898,14.590,13.503,-6.060,-6.457
581,"11:02:43",2.726,-14.931,-1.666,11.161,-10.259,3.974,10.244,14.736,7.384,13.472
400,"11:02:43",-4.515,5.783,9.635,7.813,-6.949,2.928,-9.670,-7.623,9.811,-14.490
958,"11:02:43",7.062,-1.077,0.381,1.371,-6.525,9.838,-11.732,0.334,-13.924,-1.649
741,"11:02:43",-7.321,-5.578,10.332,2.142,2.956,5.169,-0.711,5.577,2.100,-6.171
202,"11:02:43",5.418,7.243,2.524,10.851,-0.143,-9.187,-5.941,-6.457,11.945,7.704
657,"11:02:43",-6.952,-2.622,5.367,2.674,10.008,0.311,-12.201,5.593,-9.323,5.002
191,"11:02:43",-4.91,2.060,13.843,-7.389,4.894,14.952,13.58,-14.399,-13.986,10.21
90,"11:02:43",-7.723,5.665,-6.630,3.260,-12.532,4.031,-1.483,-1.240,-10.129,-8.833
80,"11:02:43",-12.824,-0.960,-10.056,-9.088,-6.729,-14.780,0.248,0.958,-3.176,-5.688
511,"11:02:43",5.306,3.905,-0.906,0.915,-4.856,10.413,3.881,-4.342,10.368,13.225
