batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
956,"19:22:54",8.453,-11.679,-0.179,3.276,13.895,4.446,-11.704,4.419,-1.139,14.862
861,"19:22:54",-13.366,9.130,2.084,-10.300,-12.429,-4.630,0.539,13.818,-1.948,-9.856
735,"19:22:54",-5.805,12.871,3.627,-8.164,1.763,2.024,-0.771,12.242,-12.644,11.339
580,"19:22:54",6.263,5.445,3.068,-9.624,9.939,13.847,-4.904,-1.145,-8.107,-6.388
909,"19:22:54",-8.096,8.306,-13.981,5.822,-12.299,8.726,-1.243,-12.972,0.916,7.902
451,"19:22:54",-11.117,-9.057,-2.028,-6.897,-9.882,13.260,-8.325,5.532,-9.277,3.107
51,"19:22:54",-5.734,2.246,9.591,-11.636,-11.418,7.859,-3.802,8.413,3.401,-14.358
992,"19:22:54",-8.130,-3.267,1.344,-3.027,4.244,11.132,-5.446,12.017,-8.660,8.756
32,"19:22:54",12.068,-14.478,-14.234,9.763,-13.603,-4.417,11.421,-14.590,-14.430,-10.868
148,"19:22:54",4.812,-9.168,6.281,5.296,8.895,2.211,-0.403,-10.242,-8.844,-0.211
331,"19:22:54",9.030,14.754,-5.021,-8.702,14.675,-7.440,-10.165,9.299,0.450,-2.637
752,"19:22:54",12.609,1.014,-10.254,0.559,-1.231,-7.528,-8.418,14.447,-0.832,3.533
818,"19:22:54",-6.972,-4.358,9.121,8.080,-13.911,4.149,-4.612,-9.045,-12.373,-2.672
118,"19:22:54",-14.408,6.675,-9.989,11.810,10.419,-7.780,7.818,-3.518,-7.082,-7.786
740,"19:22:54",-7.793,-11.068,2.992,9.445,-11.590,12.537,-3.053,-14.523,13.765,9.842
170,"19:22:54",-9.457,-2.168,2.343,14.305,10.267,9.814,4.276,-13.890,5.257,-1.952
82,"19:22:54",4.836,-3.268,10.337,7.130,8.657,2.547,10.156,2.450,6.867,-8.360
4,"19:22:54",10.529,-5.287,9.692,0.469,11.702,-13.365,-13.962,1.076,1.022,-12.819
836,"19:22:54",-8.825,14.917,-7.394,-6.309,-8.607,-4.140,-10.111,-11.474,1.483,-11.832
96,"19:22:54",9.403,3.474,-4.644,11.355,-3.826,-14.066,-10.220,13.763,8.275,-14.979
859,"19:22:54",-14.288,13.331,5.417,4.168,-13.220,4.940,-8.236,10.881,0.949,12.840
186,"19:22:54",6.175,-3.879,-14.549,-9.511,-1.847,5.273,-7.013,4.264,3.872,-6.150
123,"19:22:54",-2.157,-1.993,14.832,8.836,5.472,-7.306,11.935,-0.914,9.262,-12.686
994,"19:22:54",-1.410,-7.164,11.043,3.488,-4.058,-4.079,-5.912,-13.422,-1.291,-6.082
631,"19:22:54",-7.849,11.851,13.906,-10.041,6.024,11.294,7.391,-2.253,-2.176,-1.799
467,"19:22:54",-1.739,-9.262,3.815,-1.997,-11.814,-10.193,-12.024,-9.624,8.577,-1.919
955,"19:22:54",11.204,13.447,-5.424,-9.576,14.247,-9.501,-6.861,4.626,4.342,-14.294
18,"19:22:54",7.009,-4.631,-7.735,11.171,3.136,9.667,14.739,-3.282,-7.022,-9.720
211,"19:22:54",-11.613,-6.241,6.793,-12.128,-9.784,10.926,11.089,-3.322,-6.902,10.288
177,"19:22:54",-3.553,9.823,2.588,-3.616,-11.840,-12.516,1.966,5.671,14.292,13.116
954,"19:22:54",-3.341,-1.649,-8.397,-0.936,-9.039,4.998,14.661,3.670,4.626,-5.841
19,"19:22:54",6.097,12.659,-0.094,-10.130,1.854,14.773,1.656,4.212,-14.063,1.173
165,"19:22:54",12.493,-10.128,9.694,11.928,-13.769,-12.277,2.599,-0.028,-14.489,-1.358
209,"19:22:54",0.353,13.271,-4.414,8.396,-0.968,-3.597,-4.429,-12.861,-8.531,4.270
835,"19:22:54",-8.964,11.151,11.066,-2.755,10.346,2.582,-0.470,13.288,-1.775,0.099
927,"19:22:54",11.196,11.250,10.714,-11.358,8.745,-1.834,9.283,-1.274,-10.956,-12.189
637,"19:22:54",-8.750,-12.035,1.998,-12.868,-4.944,-3.524,1.429,-8.422,2.520,-12.841
322,"19:22:54",12.993,11.830,-6.864,7.275,11.203,1.557,2.185,-0.871,-0.415,1.388
840,"19:22:54",12.096,6.635,-11.933,-2.837,10.681,3.997,9.939,4.826,13.690,-7.114
376,"19:22:54",2.226,-4.159,-7.511,11.903,-3.096,3.195,-10.091,-2.245,-10.932,-6.202
178,"19:22:54",-1.778,9.806,3.287,-4.556,0.575,2.682,7.903,1.214,-13.254,11.759
804,"19:22:54",-11.632,14.393,10.978,10.137,9.238,-12.033,-0.196,7.437,5.983,-8.245
35,"19:22:54",6.678,-1.592,-11.067,2.939,-7.872,9.276,-1.398,-5.044,-8.904,9.177
205,"19:22:54",13.526,10.335,3.064,7.402,-3.944,-7.965,-2.037,-7.712,10.531,-14.755
461,"19:22:54",-13.072,4.845,12.207,6.086,-5.692,-9.162,-5.809,-13.892,3.696,-7.664
382,"19:22:54",0.265,9.525,13.207,11.330,4.450,-11.202,-12.834,-12.336,4.805,0.736
448,"19:22:54",-2.484,2.821,-0.752,-4.651,-3.554,-2.890,3.500,13.632,7.808,-0.255
115,"19:22:54",12.603,-13.147,-13.769,-14.880,2.797,-1.544,9.914,3.480,-0.716,-9.322
677,"19:22:54",-6.960,-8.725,5.747,-14.614,7.731,-13.244,6.999,5.121,-1.678,7.960
771,"19:22:54",-13.259,4.053,6.166,10.644,-7.744,5.564,4.826,12.483,6.111,-3.557
337,"19:22:54",12.902,9.337,-11.946,-11.829,-0.146,12.499,13.103,13.223,6.628,-9.671
7,"19:22:54",0.335,-2.852,0.553,-7.706,12.345,-12.576,-10.070,-7.343,13.874,0.189
718,"19:22:54",-1.747,-6.778,13.651,-3.227,-8.246,-10.845,-4.328,0.908,3.725,10.425
950,"19:22:54",10.822,8.283,11.946,9.668,-3.997,1.853,13.993,0.066,-13.384,-14.202
858,"19:22:54",9.816,13.548,5.925,3.943,4.689,-12.872,-13.756,13.380,-14.327,-11.990
983,"19:22:54",14.813,6.685,-8.175,4.770,-0.359,-12.921,-6.626,-1.732,6.381,6.062
379,"19:22:54",-8.686,14.268,-4.123,2.725,13.909,2.407,2.756,0.957,0.115,-9.068
79,"19:22:54",-12.924,8.782,5.924,10.354,1.293,-2.226,-9.651,3.381,2.891,-9.583
70,"19:22:54",11.155,-14.229,7.795,5.039,-2.091,-6.485,7.238,4.641,-12.022,1.246
411,"19:22:54",-13.116,2.816,-10.472,1.282,1.188,10.120,-2.447,4.558,-9.479,6.935
572,"19:22:54",4.780,-7.561,-3.053,-2.829,-9.297,-2.799,-1.219,-14.338,-13.076,6.531
770,"19:22:54",9.165,0.161,-5.592,10.005,-9.083,3.079,-0.973,12.397,11.366,13.964
571,"19:22:54",-7.092,2.152,-4.781,-3.805,-12.246,-4.638,-8.677,-1.999,1.080,-10.621
405,"19:22:54",9.688,12.439,-1.886,9.515,-1.879,-1.211,-5.047,-2.791,-9.044,11.878
17,"19:22:54",8.286,2.074,-3.407,-11.164,-6.210,14.990,-0.918,3.187,-13.874,-11.133
283,"19:22:54",-3.952,-11.304,2.287,9.775,-8.154,-6.903,2.186,-10.311,3.904,-5.049
925,"19:22:54",-5.363,-5.458,4.950,-13.829,-7.496,-2.123,-5.104,-6.729,-12.143,-12.651
895,"19:22:54",14.737,7.179,12.803,-12.124,12.331,-5.810,-8.478,-11.696,2.758,-9.686
718,"19:22:54",-14.340,10.839,-2.774,12.999,6.112,-11.762,2.642,-13.680,-9.834,2.139
