batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
809,"18:29:39",12.855,-13.746,11.077,-13.326,7.328,14.266,0.763,5.090,8.456,-8.274
964,"18:29:39",-2.108,9.972,-11.391,-3.743,12.768,11.377,-0.749,5.960,12.077,-3.213
222,"18:29:39",4.330,14.806,-12.663,7.543,-9.775,-9.949,-4.548,-11.787,8.643,-10.762
399,"18:29:39",8.817,-4.905,2.776,12.451,-4.349,0.443,7.352,-3.620,-14.274,1.088
312,"18:29:39",-5.202,2.778,-6.311,-2.525,-5.946,-5.946,13.136,-2.571,-2.541,14.321
169,"18:29:39",14.171,-5.273,-3.117,-4.848,11.410,7.690,7.052,-7.872,0.769,3.610
373,"18:29:39",0.865,2.115,-0.571,3.223,9.031,0.290,-14.058,12.056,-4.911,-2.755
340,"18:29:39",5.158,0.390,-2.838,-3.769,-6.816,-14.956,-5.626,-8.240,11.151,-9.717
963,"18:29:39",8.027,10.454,-2.016,-2.879,-1.507,-0.176,12.337,2.666,7.077,5.706
35,"18:29:39",5.476,-7.058,7.210,-6.844,2.106,9.512,-8.542,-2.779,-5.785,10.666
962,"18:29:39",-9.865,-5.681,-11.528,14.257,-9.417,-6.107,-0.722,-4.885,-12.719,8.098
373,"18:29:39",-9.855,-7.395,3.666,-4.121,-7.730,-11.022,0.347,-8.230,-7.779,-8.541
394,"18:29:39",-14.215,-13.206,-9.885,14.677,-8.332,-7.568,-11.193,-9.896,0.347,-0.297
196,"18:29:39",-13.445,8.546,-11.386,4.827,9.674,12.265,3.988,0.430,14.489,-0.114
676,"18:29:39",-13.898,-14.853,-13.945,-14.367,-2.562,-4.671,9.197,-11.805,-10.320,13.375
267,"18:29:39",3.228,9.722,13.075,9.075,11.758,-6.347,9.991,9.121,6.614,0.977
188,"18:29:39",-12.447,-8.002,-4.503,-0.520,1.701,-7.869,-7.290,-1.655,8.405,-5.461
333,"18:29:39",-6.603,6.138,13.736,-2.217,3.334,7.625,-11.285,13.534,5.247,-3.421
792,"18:29:39",-6.156,-8.571,-0.404,5.669,5.149,8.258,7.341,12.868,-4.955,-14.766
466,"18:29:39",-4.841,9.333,1.886,-4.297,-14.942,-4.929,0.805,5.901,8.300,8.419
561,"18:29:39",4.111,-5.150,-2.027,-14.347,7.510,9.181,-3.633,-5.222,6.744,-5.249
11,"18:29:39",-9.583,11.926,-12.715,-5.744,11.325,-3.040,3.746,4.948,-13.183,-12.577
322,"18:29:39",5.193,-9.873,3.912,-14.676,-7.752,14.180,8.868,-11.522,-6.175,-3.510
327,"18:29:39",-3.809,1.744,4.585,-3.219,11.391,-14.528,-10.447,7.109,6.152,7.939
733,"18:29:39",-4.368,0.215,-9.345,6.994,-11.371,14.521,12.665,10.822,-13.196,-4.803
160,"18:29:39",9.941,-0.437,14.547,-4.526,11.232,-6.611,1.656,9.161,1.802,-4.982
145,"18:29:39",-12.592,-1.906,-4.110,-3.584,-5.066,-14.128,1.536,-5.742,-10.812,1.864
418,"18:29:39",-8.446,9.050,-4.260,9.831,-9.693,-10.188,-13.046,-1.398,-6.618,-9.178
235,"18:29:39",-1.793,-12.555,0.709,11.412,-3.225,14.721,12.691,-14.803,-14.938,12.135
699,"18:29:39",-0.863,-2.783,7.317,13.529,-6.175,-8.626,-13.670,1.044,-1.840,-8.578
134,"18:29:39",3.388,-14.786,1.464,9.577,-0.347,-4.187,-13.464,12.267,-9.675,1.502
687,"18:29:39",-14.802,-9.622,-14.556,6.916,-9.303,3.357,-1.938,-3.055,-14.062,3.382
725,"18:29:39",-10.245,-0.794,-12.360,-5.026,14.958,-1.505,-6.668,-4.384,12.548,-9.950
845,"18:29:39",-7.012,5.622,14.015,-8.136,1.770,-8.850,-7.745,-3.364,8.531,-5.984
615,"18:29:39",14.679,-10.523,12.581,-10.796,8.111,6.678,-5.798,13.375,-14.145,-12.725
251,"18:29:39",11.914,0.369,-9.209,10.288,-3.046,-8.390,-5.906,7.416,13.135,-14.487
535,"18:29:39",0.228,-10.218,9.622,12.910,13.358,-14.993,-2.926,-8.046,9.613,-7.258
522,"18:29:39",-9.456,-8.080,-9.462,-4.122,-2.753,-10.681,-8.343,4.457,-12.488,6.934
402,"18:29:39",-1.290,3.476,3.240,-12.822,-1.470,10.763,-4.802,3.309,13.205,7.223
496,"18:29:39",-11.199,-10.879,-1.171,-10.782,5.589,2.360,9.483,-5.797,-6.000,11.469
591,"18:29:39",11.632,0.334,-10.043,-12.607,10.364,3.489,-4.925,-10.234,-11.357,-14.160
69,"18:29:39",-7.145,-2.342,9.699,10.289,-6.277,9.876,7.061,-12.429,8.021,-10.210
199,"18:29:39",-10.774,-11.207,-9.228,10.489,-0.838,9.548,-13.703,-5.358,-2.768,9.617
184,"18:29:39",-8.181,-10.434,-10.194,-7.661,10.439,9.863,-9.570,-14.629,1.145,12.666
