batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
521,"07:37:34",-11.323,2.334,-7.208,5.175,14.567,1.379,14.617,-3.228,8.804,3.527
541,"07:37:34",-14.945,11.323,10.497,1.604,-10.490,14.541,-6.233,-7.273,-8.814,-11.703
141,"07:37:34",-13.076,-3.382,12.392,-4.477,11.336,1.833,-11.480,10.436,-5.630,-7.301
877,"07:37:34",-2.767,-5.260,10.574,-7.924,-0.790,-0.085,-9.001,14.624,12.802,-10.490
324,"07:37:34",11.989,-7.528,9.985,6.179,3.586,-5.427,-14.594,-7.306,7.827,13.508
721,"07:37:34",12.640,2.032,-12.341,8.188,-12.393,-0.561,3.071,10.114,-10.240,-4.051
641,"07:37:34",-1.218,-0.331,-10.286,-4.537,-14.614,-0.819,-1.604,-9.823,-7.560,13.077
160,"07:37:34",2.447,5.090,2.555,-10.124,-9.196,-11.046,-6.399,13.333,-14.143,-2.808
914,"07:37:34",5.712,-5.734,-1.931,-14.019,12.358,0.041,5.746,9.327,-7.157,-7.573
502,"07:37:34",-3.360,3.592,7.548,-5.380,11.910,-6.090,-7.877,-1.153,9.619,7.248
28,"07:37:34",8.132,-6.867,11.054,-11.118,-4.240,12.049,-0.960,13.723,-7.131,-2.785
218,"07:37:34",12.990,-4.019,14.877,-1.515,5.394,-14.823,12.415,-3.256,1.297,4.284
134,"07:37:34",-10.804,-0.338,11.461,4.561,-13.904,6.484,-9.147,-12.624,-10.933,6.099
962,"07:37:34",2.822,7.920,6.829,4.924,-9.304,14.116,-6.791,-8.123,-0.396,-8.534
168,"07:37:34",-13.284,-13.413,7.192,5.009,-12.216,9.692,9.646,12.374,-4.912,14.456
632,"07:37:34",-3.708,-4.585,-1.260,-13.291,5.520,14.091,2.793,7.819,-4.039,14.872
939,"07:37:34",-6.576,-3.376,13.999,4.930,-3.434,-1.320,8.914,-7.506,-2.900,13.181
452,"07:37:34",-1.541,5.360,4.121,4.484,9.561,-7.625,13.386,0.115,-7.789,6.980
655,"07:37:34",11.676,7.522,6.638,-13.137,13.073,-11.312,14.132,-14.151,-3.788,-7.708
575,"07:37:34",-8.976,-0.252,-14.395,4.096,13.406,-2.909,-5.887,-8.291,11.605,-8.759
6,"07:37:34",9.558,3.418,-11.013,3.844,-0.701,-0.955,-10.985,4.035,10.254,-6.580
386,"07:37:34",1.898,-1.108,4.477,2.206,12.864,12.090,-11.512,3.353,-6.883,14.544
38,"07:37:34",-8.779,-5.910,-6.252,9.581,-9.307,11.439,-10.379,-7.512,8.607,-12.265
1,"07:37:34",1.153,7.774,13.339,5.975,11.188,4.251,-4.960,13.612,9.226,0.319
122,"07:37:34",-9.834,13.187,-11.797,4.207,-14.859,-1.401,0.996,-11.773,0.687,13.049
591,"07:37:34",-11.955,-12.728,11.474,-12.919,3.771,9.147,-1.573,2.002,-3.248,-14.320
792,"07:37:34",-14.152,13.371,-1.789,-4.111,12.347,5.760,1.251,14.850,11.770,3.260
341,"07:37:34",-6.072,-13.239,13.102,11.161,-3.342,-13.396,0.200,10.382,-5.638,11.117
839,"07:37:34",-11.722,-1.475,6.181,-2.330,-0.172,0.792,5.412,-1.208,5.220,2.549
462,"07:37:34",13.368,11.098,5.861,-9.236,-1.321,12.703,6.983,4.588,1.976,-10.309
246,"07:37:34",13.961,14.308,-9.753,-11.940,-13.581,-6.693,4.338,1.972,2.157,8.135
772,"07:37:34",-10.381,10.706,6.167,0.976,2.644,-1.736,-10.928,-10.458,-4.677,-9.957
213,"07:37:34",6.887,6.533,-13.457,10.135,-14.659,4.751,2.105,4.943,7.118,12.946
724,"07:37:34",1.243,-7.859,10.728,-3.969,-9.414,10.122,-13.035,-10.209,4.238,-11.648
811,"07:37:34",6.605,-3.795,-6.842,8.564,-12.223,8.435,5.659,2.714,-2.638,-6.752
55,"07:37:34",-13.807,-11.496,-12.117,-2.485,0.426,13.269,-14.605,4.823,5.927,-14.468
491,"07:37:34",12.757,-4.649,7.743,-7.482,-6.330,11.291,-1.053,-6.448,-4.006,-3.163
468,"07:37:34",0.609,-4.455,7.725,10.154,-4.141,-7.251,4.598,6.242,12.067,-0.340
96,"07:37:34",-9.536,-0.293,12.026,14.760,12.533,-11.871,-14.467,-9.358,-5.931,-9.068
488,"07:37:34",13.450,7.568,4.268,8.366,14.857,11.357,-2.204,-7.516,7.908,-7.383
687,"07:37:34",-14.662,-5.899,2.966,-12.870,-1.122,-14.522,-4.928,3.689,11.816,14.360
989,"07:37:34",13.907,-14.476,-1.147,5.794,-12.635,2.728,-3.770,-7.221,7.989,14.797
418,"07:37:34",-13.296,-7.883,-10.500,-11.303,1.914,-11.005,3.696,-6.082,14.906,-4.355
658,"07:37:34",-4.609,-1.961,9.531,9.904,-2.790,8.754,1.514,-9.060,-1.222,2.498
