batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
927,"02:41:26",-1.241,11.581,-7.445,10.816,9.010,-3.453,5.893,2.538,-13.952,-1.632
236,"02:41:26",7.010,-0.497,-1.593,-13.155,-2.099,4.937,12.440,2.884,-2.029,10.775
492,"02:41:26",11.322,-14.599,-12.280,0.708,12.527,12.391,-10.575,8.096,8.680,-14.146
870,"02:41:26",-8.992,-4.213,-13.196,13.760,12.081,-0.337,-6.676,7.831,-4.244,-10.317
660,"02:41:26",8.340,-2.002,4.832,-2.665,6.913,-3.426,2.332,11.839,14.739,1.314
746,"02:41:26",-11.708,12.268,-10.501,6.335,-2.543,6.793,-5.691,0.834,10.394,-9.022
269,"02:41:26",-11.145,-9.425,-10.582,-3.965,1.287,-8.152,-11.430,3.003,-12.669,0.147
901,"02:41:26",12.323,5.512,-4.167,-13.113,14.308,12.058,-10.464,0.265,-10.759,12.282
518,"02:41:26",14.834,-5.559,-2.878,8.594,-7.525,-10.099,-8.134,-13.188,-7.649,5.179
118,"02:41:26",14.706,-7.510,5.486,1.839,13.919,-12.257,-3.335,-2.111,9.859,7.615
297,"02:41:26",-4.795,-9.684,12.257,-6.698,-13.846,-11.098,7.177,3.565,13.178,-14.516
684,"02:41:26",5.504,-5.864,2.237,3.087,-1.423,7.991,7.022,-1.464,-7.951,-5.429
186,"02:41:26",-10.028,1.257,-9.787,12.528,4.162,-4.305,-13.915,0.567,13.219,10.481
41,"02:41:26",2.182,-5.938,-12.186,-9.261,11.553,13.345,-11.402,0.194,0.340,0.179
368,"02:41:26",4.782,0.005,12.636,-3.284,12.908,-8.795,8.801,-13.078,13.013,-11.105
314,"02:41:26",14.179,-11.303,-0.206,-9.083,2.028,-5.645,-4.611,-9.967,-1.758,-7.660
201,"02:41:26",12.144,7.068,-11.473,-6.887,8.508,4.246,-9.767,8.980,-0.855,-10.060
563,"02:41:26",-9.171,12.648,12.318,12.860,-11.446,2.059,1.763,14.690,4.934,13.705
858,"02:41:26",3.870,5.139,-10.240,4.842,7.494,-4.084,-11.949,0.761,-10.550,10.562
355,"02:41:26",10.037,-1.609,-2.100,-12.357,-7.891,4.408,-1.185,-0.236,-14.124,1.163
179,"02:41:26",2.946,5.559,-13.174,-14.720,7.545,11.932,-1.804,5.675,0.637,12.360
772,"02:41:26",-9.696,12.167,-2.866,-3.107,-1.718,4.325,13.438,-11.009,-14.639,-10.472
199,"02:41:26",7.527,5.582,2.701,-7.684,10.051,1.860,-11.957,-9.118,10.801,-8.173
865,"02:41:26",-8.782,-9.103,14.311,-10.489,-3.985,-5.161,-7.617,8.171,6.381,-5.282
913,"02:41:26",11.588,-10.345,-5.562,5.676,-11.602,-2.784,-2.537,-13.950,5.893,9.334
67,"02:41:26",7.903,-12.058,-9.416,-10.803,-3.420,-8.198,13.595,-9.644,-11.466,-9.422
456,"02:41:26",7.473,1.121,-2.958,-11.449,14.312,14.028,-7.470,-10.070,-4.822,-14.311
589,"02:41:26",-10.736,3.153,8.158,-4.387,11.548,7.730,6.603,-5.095,6.734,9.355
10,"02:41:26",0.813,-1.472,2.691,-7.323,-6.712,14.105,-11.923,-12.356,10.190,-13.287
930,"02:41:26",8.073,6.546,4.072,-1.663,8.639,-2.229,-7.619,0.796,-5.765,-5.899
48,"02:41:26",8.457,-14.213,-7.010,11.823,-8.964,-2.984,-4.193,7.271,-13.475,-11.002
69,"02:41:26",-13.138,-12.389,-4.294,13.203,7.347,9.320,-3.782,-10.167,-13.062,-7.685
369,"02:41:26",7.178,6.231,0.433,14.932,6.667,-9.917,7.148,-12.072,9.391,0.522
367,"02:41:26",9.621,12.412,10.217,-6.722,-8.015,-12.041,-6.487,2.732,11.571,8.444
244,"02:41:26",-5.610,-10.463,12.999,-12.488,14.517,11.985,-3.153,13.550,1.891,-14.281
698,"02:41:26",-4.917,-12.284,-10.508,-11.913,10.878,-13.030,-8.825,-9.620,-14.850,-1.067
250,"02:41:26",6.952,1.713,8.671,8.694,-11.067,8.142,-6.563,-6.132,2.849,-0.096
411,"02:41:26",-7.850,-14.920,8.515,-12.531,-8.468,0.881,-1.970,1.102,-2.125,-10.258
452,"02:41:26",-1.362,7.305,9.803,-1.204,-2.362,12.077,-8.379,5.680,3.123,-3.211
101,"02:41:26",4.113,13.313,4.322,6.859,-0.896,-7.933,14.220,-14.627,-6.559,-5.064
276,"02:41:26",6.331,-10.805,6.334,-7.933,-4.555,-0.421,-6.132,1.675,-5.466,5.032
685,"02:41:26",11.469,12.652,-14.621,5.021,-4.660,-10.908,-2.100,-0.333,-1.645,-0.399
136,"02:41:26",4.198,6.928,13.744,-8.699,10.001,-7.014,-2.722,-0.575,1.538,11.481
909,"02:41:26",-2.653,-4.274,6.073,7.977,12.812,4.925,2.579,-11.725,-12.449,4.214
699,"02:41:26",8.888,10.534,-2.833,-8.345,-11.900,2.254,5.197,11.268,-13.433,9.730
864,"02:41:26",3.357,-7.564,12.213,3.813,7.520,4.521,-8.219,-4.350,-8.283,2.471
156,"02:41:26",2.180,0.577,5.354,0.479,8.796,-12.767,3.974,11.045,-7.047,-8.184
346,"02:41:26",6.565,-8.496,10.340,3.125,-6.716,13.166,11.481,10.738,5.420,-12.949
662,"02:41:26",-12.001,-3.340,-10.795,1.017,0.021,-2.424,-9.886,-6.227,5.460,-14.511
107,"02:41:26",-10.744,13.422,6.470,4.466,6.331,-13.944,-14.761,-3.717,0.481,-6.114
245,"02:41:26",-14.657,-14.526,-1.864,-2.639,-8.790,11.826,-14.234,4.782,0.174,-11.045
877,"02:41:26",9.340,6.133,-2.652,-14.173,6.067,-1.755,-8.546,8.612,0.325,-12.846
270,"02:41:26",12.729,-12.809,-6.470,7.902,-5.229,0.870,-4.965,9.772,5.323,-1.036
