batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
623,"10:11:46",-6.185,0.584,1.074,3.513,-9.253,4.674,9.753,-8.152,-7.024,-0.864
309,"10:11:46",10.271,-11.027,-14.547,-7.735,-3.650,8.555,9.816,-2.898,-2.348,11.144
447,"10:11:46",8.080,-8.410,10.904,13.666,-6.350,12.073,-4.910,12.301,-5.186,-6.992
70,"10:11:46",11.563,3.684,-14.892,-14.394,5.758,-9.336,3.642,-0.335,5.354,-0.766
797,"10:11:46",6.329,-4.892,-1.903,-1.273,11.194,8.647,-9.803,-11.466,-2.075,-9.713
354,"10:11:46",9.006,-13.025,-1.810,-8.905,4.686,14.367,-6.968,5.282,-6.902,-6.343
352,"10:11:46",-14.320,-0.385,-3.800,2.050,10.455,-4.321,7.675,-0.714,-0.296,-11.933
200,"10:11:46",-8.135,-9.900,-7.579,10.240,-11.468,2.201,10.839,3.849,8.701,11.677
511,"10:11:46",2.489,-12.368,-3.430,-4.431,-0.627,4.892,-1.391,-7.026,-6.613,-9.777
235,"10:11:46",12.431,-7.709,6.304,3.563,-8.794,11.815,-9.581,-11.899,-3.159,9.667
659,"10:11:46",1.935,4.544,-6.633,5.985,-6.745,1.519,-9.282,-9.478,-8.980,-8.697
895,"10:11:46",12.197,8.031,-3.541,10.338,-14.981,-13.319,-6.857,-10.792,7.687,-1.311
937,"10:11:46",-5.805,-13.550,-8.695,-11.976,10.416,-4.402,8.838,-3.483,1.993,10.902
922,"10:11:46",-2.902,4.303,-10.400,5.765,8.524,2.866,-4.607,1.292,2.946,5.520
601,"10:11:46",-2.910,-7.884,2.597,-10.105,-0.509,-3.856,-14.962,0.616,11.215,13.040
999,"10:11:46",-4.592,0.743,6.568,-4.026,-0.969,1.583,-13.325,-0.692,11.823,11.099
480,"10:11:46",-12.165,-0.796,9.604,12.537,-2.504,-14.168,-2.575,7.977,7.879,13.965
988,"10:11:46",1.547,11.989,-4.639,14.299,-9.925,-12.155,-14.100,6.278,13.021,-13.793
395,"10:11:46",-0.876,6.567,-3.713,2.882,7.585,-4.646,-13.646,7.480,10.379,-2.404
669,"10:11:46",-1.221,13.824,-3.440,-3.490,-4.458,6.454,13.352,-12.051,-10.067,-10.497
685,"10:11:46",-6.837,-4.738,-1.450,0.971,10.506,-7.047,14.021,8.934,-8.653,14.661
104,"10:11:46",-13.389,-14.169,-14.040,-0.636,-8.542,-8.601,2.611,13.023,8.913,8.744
637,"10:11:46",-1.719,7.410,3.853,13.858,-8.955,2.190,-0.607,-13.350,-0.303,-5.290
692,"10:11:46",-3.943,12.595,5.605,-8.917,10.178,9.377,13.278,0.596,-1.739,-8.584
749,"10:11:46",2.019,-2.202,5.575,10.910,1.517,9.042,5.739,-11.301,1.974,11.452
574,"10:11:46",5.992,4.763,-11.408,13.936,12.036,-12.533,-2.933,-11.805,3.267,-10.179
398,"10:11:46",-9.579,-12.987,4.123,-12.295,-2.245,-3.583,-14.472,-10.636,0.023,0.344
492,"10:11:46",14.428,7.429,-13.586,0.790,-13.181,2.695,-8.918,0.238,-4.252,-3.034
852,"10:11:46",-4.154,-9.503,-3.686,-7.081,-8.035,5.728,-0.734,-2.008,2.517,10.770
295,"10:11:46",0.692,-3.502,-11.410,-8.547,-8.513,10.230,-9.476,3.863,0.060,-8.514
266,"10:11:46",-6.820,7.177,10.556,14.492,-0.039,-11.122,-11.665,-4.158,12.791,-5.424
114,"10:11:46",-11.932,7.251,-11.948,3.279,12.590,4.349,-11.912,-13.061,1.698,9.018
980,"10:11:46",9.458,13.855,0.837,-6.683,-2.924,13.294,-12.018,-12.940,-14.877,-14.948
508,"10:11:46",13.776,0.571,7.452,-1.661,4.253,-13.646,-7.204,1.910,-2.084,-0.991
403,"10:11:46",-13.590,5.760,-10.366,7.715,10.410,-12.600,7.705,5.364,10.138,10.938
135,"10:11:46",10.750,-4.884,-9.471,-8.659,6.291,-5.556,5.758,-3.136,-11.174,6.654
581,"10:11:46",14.133,8.002,-14.395,-11.788,4.045,-4.318,5.293,-7.875,-11.879,10.163
314,"10:11:46",-2.584,10.003,-4.548,-0.234,-2.162,4.221,-2.250,-2.482,-12.869,11.593
71,"10:11:46",6.324,8.838,12.674,5.953,8.272,-8.579,14.298,11.385,-11.959,4.151
660,"10:11:46",-8.315,-13.300,-8.270,-12.484,12.616,-2.912,3.112,-6.255,-7.593,2.403
780,"10:11:46",-2.907,9.493,9.667,13.778,3.212,6.136,12.747,10.339,6.917,3.132
239,"10:11:46",-6.495,13.547,-7.311,3.452,3.972,13.193,-8.181,5.261,-6.211,5.977
347,"10:11:46",2.431,-11.892,5.816,-13.477,-0.041,8.810,7.999,-7.365,4.398,-12.932
