batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
382,"06:16:21",3.398,-7.483,-2.024,-8.632,7.415,-6.483,13.360,12.111,-13.226,9.449
596,"06:16:21",9.793,-4.293,-14.619,-7.285,-9.180,2.842,13.875,9.506,10.597,5.258
836,"06:16:21",-1.492,-14.892,-11.053,-8.705,9.725,-4.071,4.490,-1.496,-12.743,-12.025
49,"06:16:21",-14.614,11.655,6.354,12.23,-6.262,14.75,13.152,4.714,-0.068,1.669
717,"06:16:21",3.394,-4.414,12.095,-11.619,-5.553,3.023,-8.543,6.962,-9.566,10.433
527,"06:16:21",10.961,-13.179,-7.528,-14.427,5.308,-3.927,-13.785,10.564,-14.555,-10.040
399,"06:16:21",13.784,-11.830,-14.392,8.488,-9.765,9.010,6.414,4.592,8.843,3.994
473,"06:16:21",9.611,-2.871,-0.687,-13.667,-5.576,-3.598,-10.773,9.155,-7.126,3.738
547,"06:16:21",-10.001,10.058,6.547,8.405,11.656,-11.669,-13.398,-12.894,-13.624,-10.612
756,"06:16:21",0.615,2.587,6.781,2.067,-6.914,8.52,0.78,-9.361,11.226,12.189
234,"06:16:21",-5.182,-13.921,-2.810,-13.951,-4.164,0.175,5.286,12.704,-8.869,5.863
678,"06:16:21",-10.340,9.998,3.314,8.152,-8.321,-1.374,-14.929,-4.199,-1.387,10.796
622,"06:16:21",-1.683,0.603,12.123,-1.864,-3.838,-4.235,1.823,10.955,-7.454,-10.290
145,"06:16:21",-7.330,3.426,-9.230,-2.837,0.864,-9.814,-8.411,-11.771,-5.741,-8.554
199,"06:16:21",5.304,-2.847,12.988,1.201,1.287,-7.545,13.735,-9.645,-3.536,4.995
981,"06:16:21",-13.907,-13.387,-6.977,-9.801,10.489,13.931,-2.785,11.925,-9.125,0.025
973,"06:16:21",12.146,6.736,-11.632,10.587,-10.145,2.575,8.465,-3.556,14.810,-6.294
150,"06:16:21",8.261,3.547,-12.767,-14.099,2.516,-1.069,2.803,4.965,-11.444,6.515
34,"06:16:21",0.55,0.017,14.941,-0.044,0.67,3.284,6.066,3.563,11.976,-8.034
32,"06:16:21",-10.258,-8.835,2.931,-2.372,-3.805,3.926,0.842,-13.171,-8.99,0.818
196,"06:16:21",9.185,-12.527,-10.800,-14.663,-12.140,-14.023,3.686,-4.709,10.297,-6.079
317,"06:16:21",14.662,8.75,2.710,9.939,-12.529,-13.03,7.245,9.075,5.820,-12.34
525,"06:16:21",8.888,-12.990,4.030,-12.098,13.298,4.294,8.813,10.668,8.100,3.283
143,"06:16:21",2.478,2.675,-7.942,12.749,6.728,-10.735,9.233,12.714,12.729,-4.881
857,"06:16:21",8.283,-6.686,-3.717,9.151,-5.571,-14.634,-8.779,-6.019,-11.542,-5.925
293,"06:16:21",-14.375,11.435,-5.12,5.147,-9.549,3.391,-6.537,-1.339,8.083,-7.594
130,"06:16:21",11.242,14.486,-10.001,-12.544,4.808,-8.236,-3.539,12.040,-10.712,13.502
535,"06:16:21",-4.26,10.891,2.273,-9.194,2.718,2.75,8.43,-1.64,6.557,-11.95
604,"06:16:21",-13.797,0.297,5.569,13.31,-12.747,-4.26,3.244,3.865,-1.105,-11.439
475,"06:16:21",9.610,6.335,-14.373,-11.865,12.363,9.446,-4.536,7.371,-13.508,-13.568
175,"06:16:21",-9.811,-5.040,-6.071,-2.654,9.190,12.600,8.989,-3.756,-12.934,14.908
197,"06:16:21",9.903,-0.265,-0.159,1.042,-9.341,10.345,7.079,-14.973,2.207,11.146
797,"06:16:21",0.105,4.079,3.874,11.518,8.576,-9.556,10.285,2.665,10.229,-1.224
479,"06:16:21",6.28,-13.147,7.738,2.05,8.675,9.672,1.550,-4.279,-11.308,7.710
151,"06:16:21",-1.004,5.067,5.128,1.311,-6.029,-7.740,-3.125,-8.922,-14.130,-11.141
116,"06:16:21",-13.937,4.437,-3.639,-7.823,8.872,13.262,-1.582,1.128,4.703,-14.719
108,"06:16:21",12.429,6.988,1.911,8.742,-12.081,-12.699,-7.713,-3.626,2.830,-14.717
641,"06:16:21",7.304,-6.069,-7.729,12.582,-4.611,14.547,5.26,-1.373,4.395,13.821
82,"06:16:21",-10.258,3.465,-7.316,12.503,9.754,1.242,3.998,-7.113,-0.418,-2.636
715,"06:16:21",-0.613,-14.215,10.840,-13.077,13.037,-6.421,-5.248,0.350,1.343,-8.278
357,"06:16:21",-13.287,-14.385,-7.892,8.169,13.608,-10.355,-2.141,3.936,-14.893,7.157
12,"06:16:21",6.123,-5.079,-11.955,0.221,10.624,2.113,9.90,-9.404,6.011,3.782
868,"06:16:21",-5.45,8.158,13.833,3.76,-6.566,3.751,-1.03,-9.71,3.456,3.733
172,"06:16:21",-13.943,-13.064,-12.711,7.493,4.943,-1.532,11.585,-7.532,14.587,-12.818
164,"06:16:21",-10.707,-5.214,-10.786,-14.815,14.967,11.930,9.929,11.968,1.284,3.092
157,"06:16:21",6.07,-12.011,-7.349,0.534,-13.684,-6.17,11.622,3.240,-5.232,2.858
989,"06:16:21",-5.812,14.554,0.611,-11.61,2.941,5.449,-5.719,6.679,5.145,-13.142
562,"06:16:21",-3.902,12.287,-1.299,4.433,9.658,-13.872,1.967,-14.098,-1.159,7.683
