batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
907,"10:18:53",-4.011,-1.191,14.166,5.283,-14.993,-0.843,8.627,13.782,12.618,9.763
31,"10:18:53",1.392,3.345,3.116,10.093,-10.619,9.936,-12.501,-1.507,7.035,-14.728
199,"10:18:53",-6.057,2.126,-2.816,-0.926,6.251,-8.118,-12.941,11.904,-8.029,13.416
558,"10:18:53",4.642,-13.395,-4.966,5.743,-10.548,-14.242,-6.021,-8.747,0.475,-5.833
717,"10:18:53",11.719,7.523,4.903,11.970,14.829,7.266,0.245,-9.481,-9.014,13.880
772,"10:18:53",0.987,-12.200,10.929,-5.998,-11.416,6.026,-2.928,2.079,-7.286,4.118
25,"10:18:53",10.238,-5.732,-13.032,12.987,1.076,1.659,-14.239,11.192,3.633,7.647
785,"10:18:53",-7.180,-11.386,-12.348,0.351,-1.528,13.267,2.126,-10.126,2.921,-3.449
436,"10:18:53",-13.972,-8.271,3.155,5.279,11.319,0.094,-14.235,-7.499,4.125,-14.624
964,"10:18:53",-9.841,10.283,-13.027,8.985,-10.349,-13.834,14.075,-8.391,-0.013,5.171
217,"10:18:53",-10.533,-13.108,6.783,4.516,-12.348,-10.602,6.884,8.099,9.397,-3.754
674,"10:18:53",-0.983,-5.268,5.918,9.446,0.952,1.292,9.060,0.635,-4.793,14.510
19,"10:18:53",0.846,10.087,1.017,13.335,9.317,9.325,-2.080,-10.235,-11.178,4.265
199,"10:18:53",-12.114,-5.332,5.980,7.286,-11.309,-14.016,7.710,0.738,8.236,9.654
761,"10:18:53",3.199,-7.777,-10.768,9.146,12.206,0.547,4.240,11.790,10.753,-6.397
338,"10:18:53",-10.562,-10.673,3.214,12.995,9.631,8.902,-9.697,12.350,-5.089,1.743
748,"10:18:53",9.892,-12.567,-2.113,14.860,-3.375,-11.183,11.342,-7.866,-12.284,-2.351
536,"10:18:53",11.384,7.151,10.791,13.542,9.538,-12.781,-8.845,12.323,-9.344,-12.510
128,"10:18:53",-1.666,7.499,-7.611,14.698,7.766,-4.741,-9.481,-5.166,-0.534,5.519
225,"10:18:53",-14.110,-10.631,4.191,-14.988,-5.884,-14.280,-13.686,14.308,-1.064,6.501
859,"10:18:53",6.978,12.428,2.272,4.255,-10.302,-12.658,-10.383,-12.475,-7.441,-2.258
407,"10:18:53",8.772,-8.950,13.401,3.885,-9.449,-0.279,12.335,10.876,-12.430,-2.081
928,"10:18:53",7.333,-1.215,12.575,0.690,-5.595,14.507,1.032,-6.614,3.480,1.642
573,"10:18:53",-9.178,-11.244,1.313,-0.262,-2.170,7.848,-9.752,-8.614,3.742,-0.723
824,"10:18:53",-3.481,-12.706,-14.208,3.906,-7.225,-9.038,-9.517,0.779,-11.863,13.163
15,"10:18:53",10.848,13.966,1.113,10.774,1.766,-10.591,-9.979,11.329,13.486,7.085
283,"10:18:53",-0.127,-10.894,2.624,1.837,-5.193,-6.748,5.669,-0.260,-2.961,12.666
245,"10:18:53",-9.701,-12.512,-11.707,-13.767,11.613,9.084,13.041,-7.238,2.505,2.777
835,"10:18:53",6.103,12.190,-14.368,-14.115,-12.806,-7.770,1.926,-0.721,-7.185,-4.833
328,"10:18:53",-8.875,-10.478,13.723,3.631,11.901,-14.638,-10.748,-2.352,10.517,-10.330
412,"10:18:53",3.798,-12.366,-5.469,-0.848,-2.394,13.903,-6.774,-1.304,-3.921,3.751
906,"10:18:53",14.046,9.997,-14.057,-9.977,-9.779,14.510,-4.794,-5.579,3.076,-3.725
879,"10:18:53",5.917,-9.455,-13.422,9.733,9.710,-4.060,-2.064,6.602,-8.225,-14.706
69,"10:18:53",8.380,3.766,-11.550,2.932,7.504,-4.883,-10.856,-6.956,-10.310,-13.457
669,"10:18:53",-13.402,-11.433,8.328,-11.171,1.429,-1.486,-4.544,-2.562,-5.525,4.222
931,"10:18:53",-5.262,3.924,-8.956,4.405,0.550,0.573,3.615,1.687,7.150,14.481
80,"10:18:53",-9.329,-10.811,-5.827,-1.431,-9.342,3.136,-2.102,-10.305,11.397,-10.136
943,"10:18:53",4.577,-2.514,8.922,-13.843,12.356,6.262,-6.962,7.520,3.558,-5.467
858,"10:18:53",13.928,-6.130,-10.354,-1.001,9.898,-3.908,-6.256,10.840,-8.135,-3.314
588,"10:18:53",-3.128,-11.162,-8.661,6.432,2.042,2.935,-7.314,12.180,12.338,-2.243
71,"10:18:53",-5.405,-0.669,10.353,-9.128,0.758,-6.597,-10.794,-14.688,8.992,-10.022
521,"10:18:53",3.845,0.016,-11.539,-0.572,11.935,3.762,-10.996,5.503,13.980,-0.270
636,"10:18:53",-14.911,5.870,12.062,-6.627,10.462,-10.649,7.262,-6.865,-11.555,7.946
185,"10:18:53",-11.325,-6.270,10.955,8.456,-0.055,7.214,-0.632,7.535,-10.394,10.819
340,"10:18:53",-10.755,3.540,2.571,-7.465,7.906,4.087,-10.272,6.397,5.417,-6.175
627,"10:18:53",10.770,3.798,8.428,-11.063,0.112,-7.406,4.229,-3.387,12.779,-11.540
616,"10:18:53",13.133,-4.992,2.358,11.392,-2.204,-11.019,-3.951,8.216,9.300,0.273
