batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
800,"09:05:20",6.070,9.144,9.133,-10.829,-5.603,8.168,-4.331,-2.421,-7.558,-6.641
629,"09:05:20",-8.160,-5.019,-1.880,-5.693,3.536,-5.922,2.798,9.827,-12.736,6.761
377,"09:05:20",1.694,12.299,-13.980,4.945,-4.550,-9.063,9.567,3.265,-10.009,-4.820
743,"09:05:20",-13.444,-1.353,9.661,-2.997,3.905,0.495,4.231,-0.858,-3.902,11.746
880,"09:05:20",-3.984,-11.672,7.890,-9.678,5.888,-13.204,5.602,-9.489,4.747,-4.582
603,"09:05:20",-13.678,3.352,12.545,0.844,-0.278,11.382,-9.680,13.681,-4.899,14.570
836,"09:05:20",-7.729,-13.069,-7.481,-11.059,-12.718,13.261,8.716,-14.036,-1.095,-14.893
688,"09:05:20",2.491,1.633,-9.087,6.350,-7.486,-0.261,-12.837,9.705,-4.935,6.038
602,"09:05:20",-1.642,-11.110,8.031,-5.709,7.175,5.284,-4.335,5.057,5.077,6.543
437,"09:05:20",7.318,-11.206,-13.475,-2.015,1.226,11.838,-3.222,-12.474,-2.382,-8.455
364,"09:05:20",-3.094,4.106,-2.685,-6.931,-11.576,2.552,-7.259,2.725,-2.551,1.455
403,"09:05:20",-3.333,-10.862,1.266,-8.007,-4.123,1.909,6.770,-3.272,0.255,-5.065
633,"09:05:20",-10.650,1.599,11.630,-0.682,-9.832,-12.475,-14.038,1.144,-1.083,7.656
850,"09:05:20",10.020,-0.592,-8.977,-10.292,-3.261,-14.663,1.023,-9.055,14.500,-14.633
741,"09:05:20",-10.659,-4.192,12.263,-5.122,1.490,13.801,0.079,7.700,-9.950,3.290
120,"09:05:20",7.483,-5.056,1.702,-0.881,-14.227,-2.307,-4.921,-14.438,4.052,14.810
310,"09:05:20",2.315,-0.784,10.130,3.113,13.877,1.013,-7.839,11.696,6.488,-4.291
329,"09:05:20",-14.960,4.982,-9.436,7.672,-12.946,14.657,1.648,-11.232,-2.707,11.512
154,"09:05:20",4.412,-13.072,-7.246,14.357,-0.912,-7.239,7.703,-6.879,-2.901,-3.691
440,"09:05:20",-7.489,-4.946,0.669,-10.137,3.715,4.627,14.369,6.666,-7.666,-10.626
995,"09:05:20",-12.192,-1.389,1.595,-4.952,-10.912,-14.268,1.292,-5.578,2.752,3.206
541,"09:05:20",4.375,0.841,0.551,7.335,-1.495,0.088,8.874,-12.408,12.078,4.802
318,"09:05:20",3.446,-4.428,-4.906,12.119,-0.367,-1.860,10.120,7.677,0.062,9.598
653,"09:05:20",2.149,-2.005,3.837,9.524,5.333,-7.200,-13.173,12.900,0.136,-3.194
691,"09:05:20",-3.652,8.205,5.252,-8.450,2.943,9.788,-7.568,14.620,4.933,11.865
444,"09:05:20",-5.057,4.179,-10.092,4.371,-0.574,4.280,-14.988,-12.545,14.235,-5.413
916,"09:05:20",11.070,12.706,5.677,14.211,9.839,-14.837,1.351,-8.037,13.824,7.802
662,"09:05:20",1.750,14.814,2.417,5.994,0.122,0.095,11.476,11.022,-14.991,-4.253
446,"09:05:20",-9.969,-3.471,-2.123,9.306,9.235,-9.949,-12.668,5.841,-6.602,14.212
879,"09:05:20",4.796,5.349,-7.145,-11.491,10.726,1.525,-7.788,-2.797,6.599,-3.202
907,"09:05:20",7.161,-8.442,11.784,6.942,-2.585,14.633,7.489,13.254,9.995,-9.674
952,"09:05:20",-12.287,-1.391,-9.838,0.638,3.455,-9.174,-8.504,1.523,14.132,5.623
5,"09:05:20",11.925,-14.231,3.456,-3.206,12.050,7.358,-13.300,-4.891,6.335,-8.743
849,"09:05:20",12.178,14.426,3.395,10.495,-10.497,6.433,-13.764,-7.207,6.373,14.615
600,"09:05:20",-2.136,5.465,-11.504,5.932,-8.517,13.663,5.525,-14.662,-12.283,-10.429
104,"09:05:20",9.480,-5.235,-10.866,9.995,9.304,6.223,4.399,6.358,-0.505,-14.770
121,"09:05:20",12.019,-2.168,1.623,-10.668,-10.969,-11.409,10.207,9.282,0.355,-10.614
896,"09:05:20",-3.379,5.982,-1.250,-5.109,-9.086,-9.525,-0.497,13.003,-1.523,-2.597
938,"09:05:20",8.029,13.022,6.515,10.951,13.756,-6.013,-4.109,11.279,-1.177,6.539
204,"09:05:20",-1.166,-3.173,-14.836,-5.967,13.883,6.056,-11.400,9.449,8.879,6.577
70,"09:05:20",2.609,6.238,8.958,-10.482,-2.227,2.916,13.557,2.596,12.423,11.447
364,"09:05:20",13.039,1.513,2.495,-11.946,-9.367,-5.321,-12.332,6.695,-8.050,3.969
9,"09:05:20",-1.883,13.066,-0.932,-7.630,10.276,5.621,-9.631,1.297,-0.026,8.969
60,"09:05:20",-3.719,-3.545,-13.038,10.032,-12.320,6.352,-8.981,-9.997,0.936,-2.437
599,"09:05:20",2.571,-9.670,12.558,9.469,10.468,-13.407,-1.279,-7.279,5.249,13.617
912,"09:05:20",-3.813,8.156,10.044,-5.604,-0.609,-5.662,0.483,-13.424,5.444,14.523
983,"09:05:20",2.874,5.168,0.722,-10.530,-8.776,9.732,3.131,-2.500,9.902,5.657
250,"09:05:20",10.111,-3.526,-13.830,-3.879,1.594,-0.408,13.729,6.867,1.795,7.935
213,"09:05:20",-0.868,13.128,-13.222,10.233,3.576,-11.691,6.213,11.401,-8.838,12.643
375,"09:05:20",1.059,-2.856,0.747,-11.497,14.130,-11.241,5.473,-11.830,7.799,14.854
216,"09:05:20",-3.199,10.309,1.353,-13.216,-5.900,-4.170,10.239,7.874,10.298,9.636
709,"09:05:20",4.585,-6.207,-3.122,14.713,-2.863,-7.014,14.549,-7.156,-10.154,-7.615
363,"09:05:20",3.566,10.648,1.978,7.049,4.199,11.573,-8.100,11.018,-6.115,-7.723
483,"09:05:20",7.894,-8.061,-6.792,-9.615,-3.593,4.047,11.932,-0.290,14.994,4.599
