batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
811,"01:55:56",-6.995,8.674,-7.853,4.479,-5.394,-7.933,14.986,-10.744,3.853,-12.088
80,"01:55:56",2.547,2.061,10.077,8.060,-12.013,-9.918,-3.006,-5.274,6.537,0.318
54,"01:55:56",5.478,-13.577,-2.621,-1.093,13.790,-12.050,-12.942,-14.199,10.200,7.405
646,"01:55:56",3.928,5.376,-14.039,-14.887,-9.563,14.676,-12.327,-8.731,5.401,8.754
452,"01:55:56",6.626,-6.039,-6.055,1.713,-11.313,-3.418,13.771,14.885,-9.461,-13.951
268,"01:55:56",5.474,2.061,-14.148,11.758,11.384,-0.132,-1.814,5.783,9.955,-8.027
104,"01:55:56",8.777,5.203,-11.155,-8.978,-10.381,10.235,10.977,-10.669,-2.072,14.040
756,"01:55:56",4.471,-9.225,-13.931,-2.432,-2.945,-12.663,10.290,4.628,-6.027,-11.876
883,"01:55:56",10.043,-9.233,13.876,-7.699,-14.514,-8.944,13.533,11.584,3.693,-3.480
856,"01:55:56",14.651,12.619,-9.263,-6.004,4.130,-3.445,-6.563,-12.296,-8.839,2.305
342,"01:55:56",1.617,11.517,13.868,14.360,-7.208,-7.946,0.072,11.457,8.061,-11.409
846,"01:55:56",2.345,5.583,12.130,2.524,7.360,-9.140,-10.797,11.877,9.489,0.321
778,"01:55:56",-14.812,-14.535,0.687,-9.149,-12.907,5.710,-0.584,-9.602,6.768,-11.100
812,"01:55:56",5.607,5.139,-9.796,-8.534,14.813,0.704,-9.207,-8.947,-8.849,1.043
112,"01:55:56",-4.026,-12.609,-6.761,14.553,4.097,12.721,5.118,-8.230,-1.227,-12.593
674,"01:55:56",6.879,-7.624,12.742,-6.408,4.326,-9.038,8.213,5.791,9.377,2.748
104,"01:55:56",10.814,4.595,7.000,-9.227,-6.900,-10.744,-5.506,-4.761,5.311,-8.282
349,"01:55:56",9.397,13.117,4.166,-9.112,5.006,6.364,-6.914,-1.954,3.543,-11.061
322,"01:55:56",5.532,14.737,7.203,-0.403,14.309,-4.967,0.068,-11.115,2.330,7.691
149,"01:55:56",12.369,-1.939,11.198,4.374,-9.971,-13.732,4.116,-0.717,-5.234,0.214
829,"01:55:56",9.195,6.160,-2.310,-10.997,-7.157,-5.205,8.144,-12.237,-14.446,0.960
374,"01:55:56",5.727,-14.238,-14.036,5.359,-6.416,5.155,-5.473,-11.130,-4.217,12.377
659,"01:55:56",11.277,-12.924,14.228,10.542,-2.075,13.153,-9.513,-10.667,4.261,-7.218
422,"01:55:56",-5.981,0.988,-7.816,-8.284,-11.382,-14.316,4.990,6.269,4.828,-14.740
159,"01:55:56",-6.758,-11.736,12.505,9.003,-5.109,14.829,-1.392,1.525,3.536,10.514
169,"01:55:56",14.901,9.375,-0.821,1.494,-0.182,11.281,-0.219,14.232,-12.057,-11.548
747,"01:55:56",6.467,-7.672,-7.943,-14.177,-0.920,10.926,-10.274,-2.034,13.968,-10.107
191,"01:55:56",2.294,-3.977,10.441,6.672,13.467,-13.673,-10.666,2.731,0.004,5.384
349,"01:55:56",-5.153,-6.550,7.987,-6.751,9.102,-9.250,13.094,10.276,8.777,-1.608
540,"01:55:56",-13.269,9.876,5.857,-0.096,-6.507,-3.998,6.316,8.904,14.070,-5.683
188,"01:55:56",13.597,-13.764,7.453,14.154,10.261,-11.198,9.055,-2.070,-3.787,-1.887
989,"01:55:56",1.450,-7.270,-12.013,-7.796,-13.544,-7.276,-4.224,-4.311,-13.223,13.092
587,"01:55:56",6.134,-10.101,-5.792,5.504,-5.852,6.281,-2.803,-2.939,-3.531,5.257
485,"01:55:56",8.049,-8.055,-14.147,12.559,-3.955,11.059,-6.064,-8.222,5.424,7.065
924,"01:55:56",-4.045,2.626,-4.804,-10.561,3.867,10.762,7.451,-13.790,-3.182,-8.657
182,"01:55:56",-10.212,0.868,-7.710,-2.356,2.053,-14.456,1.713,-3.816,5.945,-11.377
986,"01:55:56",11.479,-11.422,-6.347,9.010,2.285,0.496,-12.478,4.989,-4.099,-13.425
748,"01:55:56",-7.762,14.621,-0.553,6.879,-12.884,-14.686,11.979,-6.841,-3.173,-6.478
