batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
806,"00:25:58",8.809,-2.218,14.287,4.985,-0.322,-11.359,14.155,3.257,-5.968,2.412
762,"00:25:58",-8.879,8.877,10.165,14.832,13.507,6.096,13.028,-5.589,8.627,6.247
691,"00:25:58",-12.382,11.559,2.598,4.207,-1.638,2.326,6.543,3.177,-7.036,12.333
70,"00:25:58",7.241,10.393,-7.448,-5.128,-6.555,-9.303,4.900,-5.485,-3.489,10.067
912,"00:25:58",13.170,-2.444,-6.902,-6.115,-2.899,-4.766,-7.436,7.354,6.346,0.326
10,"00:25:58",12.243,2.426,-7.153,-9.329,7.530,-7.759,-10.831,-5.709,-9.040,0.347
840,"00:25:58",1.278,1.692,13.881,12.015,-13.230,10.032,11.517,-1.140,-2.284,3.416
614,"00:25:58",11.082,5.392,-8.554,-0.241,-1.322,13.077,-13.006,7.789,3.272,11.201
890,"00:25:58",12.439,2.281,-1.866,1.305,-7.876,-1.333,6.684,-4.077,-1.522,2.325
66,"00:25:58",-14.366,-7.283,13.045,2.055,6.905,1.688,-11.183,3.137,-10.553,-13.046
237,"00:25:58",-11.599,-4.763,0.364,7.499,3.126,6.874,-4.794,14.991,12.848,-5.343
969,"00:25:58",4.003,-14.827,-0.208,10.974,1.456,13.064,13.400,-8.408,3.978,-5.225
449,"00:25:58",-5.749,6.138,-8.212,-8.942,11.717,-2.118,-12.876,7.992,-5.371,4.118
950,"00:25:58",14.974,11.460,-2.584,11.358,14.840,5.348,-0.856,-10.594,-3.218,-7.784
881,"00:25:58",11.025,10.175,13.664,7.585,13.915,-0.891,14.581,14.714,8.382,-11.960
537,"00:25:58",-5.321,-0.730,-6.603,2.005,11.583,8.799,13.621,4.947,4.425,7.184
484,"00:25:58",13.729,-4.132,12.737,13.337,2.028,3.137,2.710,6.456,-5.512,-11.746
784,"00:25:58",14.598,12.296,-6.028,-7.057,-12.562,-10.050,-7.171,9.953,-6.614,7.300
388,"00:25:58",-9.798,-5.024,-9.558,-2.306,-13.534,2.913,-6.878,12.069,-5.510,9.922
458,"00:25:58",10.218,12.790,-12.668,-12.927,-12.781,1.711,-4.054,-3.313,-11.609,1.819
895,"00:25:58",6.038,-9.002,-9.133,-5.844,-4.982,-7.794,14.200,-2.169,-1.475,8.651
7,"00:25:58",-14.878,5.015,2.187,-2.772,-11.415,7.981,-2.080,-7.929,-8.903,8.178
