batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
565,"02:31:07",5.518,13.282,-8.380,14.835,0.298,-3.245,5.698,-2.556,1.748,-1.378
989,"02:31:07",-12.714,-4.887,-11.259,-4.014,-0.598,7.601,7.099,-14.734,11.880,-14.707
513,"02:31:07",-3.227,-13.946,5.115,14.062,5.064,8.864,4.290,-11.294,-1.317,-10.546
830,"02:31:07",-13.677,7.656,5.956,-9.095,11.895,12.442,12.391,9.556,-12.841,1.189
642,"02:31:07",-12.688,8.288,8.608,7.334,-10.704,-0.782,8.691,-3.508,-11.238,-8.223
214,"02:31:07",4.859,-2.811,-4.969,-7.319,-10.852,9.866,11.212,11.040,11.489,12.634
315,"02:31:07",-3.001,-5.347,-11.976,9.144,3.877,4.348,3.710,6.350,-3.289,9.771
557,"02:31:07",-8.782,-5.463,-12.036,14.151,-14.526,-7.736,-3.295,-10.781,-14.713,4.805
594,"02:31:07",8.146,-6.411,2.398,6.435,0.314,12.741,-4.301,10.719,-0.620,-7.452
101,"02:31:07",-2.291,-13.886,-6.105,7.618,4.065,2.365,11.624,12.467,3.451,2.028
864,"02:31:07",2.791,5.191,14.047,0.496,8.061,-9.694,3.345,9.567,8.381,6.321
826,"02:31:07",6.134,9.247,-5.927,-9.887,2.390,-4.296,8.655,-6.384,1.961,5.684
588,"02:31:07",4.344,-3.839,-14.083,-7.910,-5.756,8.057,2.524,-7.937,0.341,1.930
380,"02:31:07",4.285,11.506,-2.310,2.473,-4.546,-9.639,7.615,12.763,-9.759,-5.892
147,"02:31:07",9.849,11.430,-7.764,-7.100,-3.409,-3.137,-5.200,4.108,7.469,-12.643
162,"02:31:07",7.330,10.309,8.717,-11.249,12.390,4.333,-9.176,7.594,10.541,-12.472
68,"02:31:07",3.307,-4.890,6.398,2.681,-5.564,12.638,-14.998,7.807,-3.323,-0.403
111,"02:31:07",8.643,-9.511,-13.228,-11.236,-0.046,-6.594,-8.566,13.214,3.231,10.661
233,"02:31:07",5.987,5.984,-8.644,-1.532,-8.145,-10.654,14.202,2.194,-9.023,-2.270
266,"02:31:07",0.404,1.598,6.912,-12.836,0.168,2.834,3.411,1.002,-5.682,2.035
261,"02:31:07",-7.802,7.197,-12.571,11.912,-12.629,8.652,0.896,-5.866,10.952,9.654
683,"02:31:07",-14.440,-14.060,-14.274,6.369,12.367,3.433,-6.831,8.558,-14.169,-7.836
704,"02:31:07",-6.732,9.818,14.588,-7.584,-3.390,14.524,-0.705,1.717,-9.271,-9.709
2,"02:31:07",-7.135,-2.114,7.758,13.129,-13.453,-0.769,4.085,-5.837,9.087,-11.431
927,"02:31:07",-7.165,-12.613,8.228,8.265,-13.622,-0.908,0.330,2.746,-2.099,12.304
320,"02:31:07",6.581,-5.896,6.622,14.190,-10.509,13.638,5.136,-14.230,-6.218,10.984
655,"02:31:07",14.997,-3.748,12.107,-11.064,8.107,12.210,-6.480,-7.101,7.574,-8.392
59,"02:31:07",-3.016,4.929,-7.700,10.224,0.829,12.715,9.937,-3.851,10.744,-11.307
796,"02:31:07",-7.589,-5.444,-4.487,-4.436,-3.911,-8.782,-5.735,-10.111,-13.570,10.426
756,"02:31:07",4.454,11.242,-2.191,14.213,8.594,11.697,3.850,-5.529,9.318,3.053
172,"02:31:07",-1.084,11.091,10.137,-13.938,13.217,-6.093,5.633,4.985,-13.013,-8.968
740,"02:31:07",-11.436,7.288,-12.519,-3.510,-8.418,14.774,-3.685,1.856,-3.630,-1.138
538,"02:31:07",4.689,3.138,4.383,3.827,-8.645,9.139,4.475,6.619,-0.974,-0.023
891,"02:31:07",8.050,-9.172,-4.975,-5.563,-0.940,8.873,-7.500,-14.034,14.444,-2.541
251,"02:31:07",10.200,-4.411,6.904,-5.511,10.520,12.917,10.270,-11.393,14.417,7.833
172,"02:31:07",12.947,6.192,-11.359,-12.472,11.453,-6.845,-6.963,11.452,4.731,-11.758
817,"02:31:07",9.499,-5.226,11.286,-11.454,-11.872,9.693,3.052,-9.530,-5.563,2.175
486,"02:31:07",13.110,-14.319,-9.742,-2.365,4.254,-14.910,0.253,12.036,4.817,-0.996
638,"02:31:07",0.830,-7.119,-14.440,11.954,8.715,-0.014,-2.566,0.581,-5.574,-1.821
115,"02:31:07",11.500,-12.044,-2.066,-1.390,8.068,7.248,14.287,9.821,-12.803,3.266
28,"02:31:07",10.282,-9.259,-7.530,-13.176,-7.897,3.087,-6.117,13.333,-13.001,-3.924
483,"02:31:07",-7.466,-10.399,9.944,7.933,2.743,6.465,-9.569,9.027,3.602,-7.127
679,"02:31:07",-9.290,14.864,-6.784,-5.091,-11.212,-6.977,8.960,-2.574,-6.815,-12.441
414,"02:31:07",13.611,7.849,10.309,-3.983,13.375,-2.565,0.491,10.865,-10.249,-2.473
934,"02:31:07",-0.560,0.153,-0.454,7.140,5.486,7.043,7.852,1.854,-10.149,-1.636
654,"02:31:07",-11.084,3.854,-5.651,2.901,10.911,-12.145,12.518,14.264,2.352,12.194
616,"02:31:07",-5.866,4.833,8.228,-2.345,-5.840,4.245,13.332,-9.350,2.427,1.019
686,"02:31:07",5.979,-3.080,-13.973,-5.107,5.867,6.814,4.505,8.383,4.978,6.688
794,"02:31:07",-11.320,0.964,11.976,-8.030,-10.792,-9.680,6.063,-4.548,11.781,2.347
968,"02:31:07",-8.224,-6.726,-12.489,11.412,1.718,14.790,-0.584,-6.003,-4.643,9.329
829,"02:31:07",8.118,5.599,10.835,-6.786,-1.875,14.762,4.841,6.447,-8.086,3.928
163,"02:31:07",2.374,-5.190,13.416,-2.536,-7.290,6.850,10.811,11.473,0.740,4.326
602,"02:31:07",12.799,-9.977,-10.849,-10.511,-7.485,-3.766,0.659,-9.057,-0.435,12.785
504,"02:31:07",-0.599,-2.739,3.382,-6.062,-1.870,-5.328,-4.366,13.651,6.815,-12.366
442,"02:31:07",-9.034,0.655,1.092,2.076,13.445,-3.839,-0.200,-7.459,-3.554,-1.625
311,"02:31:07",-3.369,4.644,6.180,-11.512,-12.727,3.717,-13.017,5.315,12.306,12.599
259,"02:31:07",8.465,-13.264,3.533,-11.267,10.111,7.449,6.612,-5.737,6.455,11.207
171,"02:31:07",-4.560,10.953,-13.834,-6.196,11.574,-11.890,5.355,9.567,-5.519,-13.860
753,"02:31:07",-6.177,-2.893,-1.514,5.395,4.374,1.018,-10.605,13.964,-1.400,-9.960
61,"02:31:07",10.698,1.661,3.298,4.057,8.762,6.571,12.163,-3.323,-7.738,9.057
968,"02:31:07",-13.980,7.801,-13.893,-10.657,6.141,-3.161,-3.222,-2.618,-5.437,-7.694
791,"02:31:07",9.174,-6.963,-14.612,13.397,6.728,1.723,-5.159,14.989,-9.852,5.558
433,"02:31:07",12.923,-10.128,3.146,-5.868,-2.889,-14.591,2.391,4.222,0.604,-13.490
903,"02:31:07",5.820,-9.555,10.020,-14.193,-10.541,-4.692,2.372,5.554,-12.616,-10.266
670,"02:31:07",-12.580,-2.270,7.752,-4.777,-13.039,9.584,-9.051,-8.312,-9.405,6.684
146,"02:31:07",11.683,3.654,-9.774,-0.035,8.788,-11.176,-4.222,2.398,-6.363,-14.260
432,"02:31:07",-3.391,-8.366,8.574,-14.813,-1.633,-11.309,12.765,4.649,-14.013,-10.572
113,"02:31:07",-8.572,-5.980,13.185,-13.486,-11.081,7.269,-10.422,12.138,12.616,-7.714
150,"02:31:07",0.511,1.618,12.081,-3.747,-7.142,9.461,8.644,8.291,9.377,-2.806
761,"02:31:07",1.920,8.512,-5.318,-1.294,-10.980,-14.571,-9.735,0.349,14.147,-4.157
384,"02:31:07",6.581,-11.362,-10.639,4.149,-5.669,-6.038,5.259,7.589,-8.235,-0.040
550,"02:31:07",14.058,-2.498,-7.849,10.120,12.288,-0.951,-8.998,-9.157,9.798,11.002
