batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
556,"23:12:04",-10.166,1.81,13.324,5.337,13.481,2.905,5.37,-5.770,8.097,14.350
260,"23:12:04",-8.177,1.742,-14.318,-1.246,13.409,-2.110,-1.033,12.069,-11.049,-11.743
959,"23:12:04",-8.044,14.858,-4.637,4.506,12.361,8.348,-8.388,5.685,-5.101,8.079
324,"23:12:04",-10.054,13.496,-7.798,11.587,13.692,-5.506,-7.363,-1.010,-12.857,-5.775
93,"23:12:04",-5.441,-6.076,4.38,1.518,-11.462,-2.599,4.509,-11.805,3.553,-14.026
859,"23:12:04",-12.996,8.557,-14.985,12.059,-1.354,0.764,7.330,10.899,1.200,-2.003
26,"23:12:04",11.519,-6.304,-8.403,6.638,-12.067,-3.568,-12.297,8.793,-5.476,5.915
561,"23:12:04",-12.886,11.830,10.272,14.278,-1.970,-10.648,-3.688,13.955,-10.041,-0.856
248,"23:12:04",14.583,4.619,0.369,7.855,2.577,-10.184,-14.133,6.636,6.946,-2.926
982,"23:12:04",6.079,4.757,-1.83,-14.443,9.01,-8.648,-5.983,-6.014,-14.107,-11.387
475,"23:12:04",3.26,9.903,-9.633,9.22,-8.53,2.24,-14.53,8.793,6.881,-5.064
863,"23:12:04",2.860,13.132,-13.871,-5.996,-2.333,-3.953,13.344,13.243,-1.746,2.723
135,"23:12:04",9.203,-13.542,-2.663,-13.888,9.874,11.933,8.621,7.440,-5.230,-8.482
644,"23:12:04",-10.887,-5.046,-0.668,1.337,-3.864,4.502,10.107,-8.958,10.198,-12.753
984,"23:12:04",2.690,-14.132,-14.933,6.280,14.345,-7.638,4.627,10.227,6.31,-10.063
698,"23:12:04",-9.568,-12.933,-0.668,-9.532,-14.778,-8.354,0.079,-8.490,14.147,14.944
879,"23:12:04",-5.764,-7.990,6.738,-13.600,3.148,-1.103,-2.495,-13.687,-0.877,7.796
992,"23:12:04",5.444,-11.218,-11.409,7.417,-5.731,-10.936,-7.527,9.826,-12.873,-0.906
301,"23:12:04",-13.401,-13.544,8.018,-13.334,-11.647,6.155,12.546,10.144,5.246,-4.983
183,"23:12:04",-5.051,-8.780,-6.753,3.979,-6.556,2.447,-5.238,-7.465,6.608,1.314
581,"23:12:04",-6.200,-2.144,2.020,-0.488,1.889,1.810,-3.757,9.733,-8.318,-2.604
805,"23:12:04",-13.070,5.944,4.612,8.906,-4.520,-0.845,12.929,8.239,-5.792,-6.230
541,"23:12:04",-10.174,-0.038,-8.006,-12.822,1.608,5.360,-10.857,-6.906,-13.376,9.044
866,"23:12:04",-6.751,-2.423,-7.820,-11.282,-14.258,11.909,-0.517,-9.544,-13.178,-9.670
910,"23:12:04",-13.250,-12.745,3.603,0.824,6.332,3.797,12.66,13.89,7.923,-0.071
770,"23:12:04",-5.345,-13.588,3.008,10.69,6.356,4.881,5.23,7.657,-8.828,9.917
912,"23:12:04",4.835,-7.440,8.708,-9.865,-3.001,-14.260,8.035,9.086,-3.623,6.203
638,"23:12:04",-14.919,9.459,2.103,12.234,-4.839,8.340,-7.125,8.632,-14.021,-8.309
47,"23:12:04",-12.270,-11.654,-10.714,1.715,4.807,-11.983,-4.405,-10.659,10.323,9.608
321,"23:12:04",4.360,6.628,5.350,10.841,0.596,1.61,-12.141,13.093,-5.196,11.201
975,"23:12:04",14.945,-5.518,4.690,-14.962,-13.171,7.202,-10.078,2.204,-13.636,-9.084
871,"23:12:04",3.133,7.925,13.553,14.008,-13.19,-1.79,7.139,-7.04,-7.506,-2.25
914,"23:12:04",4.505,4.752,4.077,1.076,12.327,-4.372,5.769,-14.58,13.07,1.867
200,"23:12:04",7.353,-7.971,-1.151,0.449,-0.266,-11.394,12.533,-3.46,1.330,1.878
432,"23:12:04",-8.778,-4.980,4.603,1.096,5.521,-2.997,1.994,-5.397,-9.682,-10.459
831,"23:12:04",9.211,6.043,1.422,-2.140,-10.480,9.939,-0.942,12.358,2.560,-12.901
601,"23:12:04",1.763,14.152,13.007,14.990,-8.801,11.033,3.645,12.754,-8.676,4.951
205,"23:12:04",-11.272,3.772,-9.687,2.30,-3.692,6.171,-13.361,5.12,-4.507,-2.078
692,"23:12:04",-14.869,14.429,-9.728,-2.718,7.593,1.824,3.659,-7.285,1.509,0.025
672,"23:12:04",10.721,12.207,6.078,-2.893,-9.104,1.433,7.748,-7.500,-12.373,12.346
9,"23:12:04",11.838,8.482,8.195,8.216,-14.797,-0.792,-13.149,-0.808,-13.401,-13.719
470,"23:12:04",-5.681,-2.700,-8.704,0.169,5.765,-8.786,9.197,11.716,-9.870,-14.270
368,"23:12:04",-4.402,10.966,-14.189,-12.144,-11.780,0.452,12.916,0.778,-8.590,8.163
141,"23:12:04",14.099,8.126,1.025,7.073,-8.798,-9.64,1.753,2.56,13.116,3.148
878,"23:12:04",-11.130,-0.357,0.475,1.339,9.379,-7.952,2.899,-13.296,-4.366,-3.076
438,"23:12:04",9.649,4.927,-7.595,-2.324,-3.443,-8.324,8.123,9.446,9.254,13.64
936,"23:12:04",4.260,-3.856,-4.600,-8.774,14.523,-11.625,5.154,-5.469,8.422,4.688
332,"23:12:04",0.866,11.007,7.674,-4.046,-10.741,-8.243,5.308,-1.007,-2.680,-5.979
199,"23:12:04",-12.52,13.41,-7.098,-7.113,-4.853,0.30,10.546,-6.436,-0.213,-12.92
542,"23:12:04",7.042,-3.498,5.578,3.731,-8.260,0.413,-11.135,3.770,6.328,-8.650
219,"23:12:04",-11.490,-4.209,0.345,-11.610,0.198,-13.472,11.691,-9.867,-10.496,11.726
