batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
718,"23:09:49",-11.810,11.567,-13.146,-4.376,14.502,-6.402,-1.067,7.303,-1.062,-11.872
873,"23:09:49",-5.390,-5.352,-6.680,3.646,12.927,4.663,-13.894,-8.062,-6.437,3.860
686,"23:09:49",10.700,5.331,14.102,-10.525,-4.987,-14.938,-4.187,7.704,-9.669,-3.286
119,"23:09:49",9.918,3.793,4.013,-6.831,-6.226,8.708,-9.730,-10.147,-3.433,-1.525
206,"23:09:49",9.534,4.971,-2.498,-10.631,9.897,-5.255,2.257,-2.968,8.311,-13.279
932,"23:09:49",-14.320,7.192,-10.406,-13.322,-4.948,-8.000,10.796,9.121,-13.023,13.989
683,"23:09:49",-11.622,-12.460,-8.127,-9.626,-6.606,-5.132,-14.320,3.812,-1.846,-9.437
65,"23:09:49",8.498,10.987,-9.117,12.259,4.915,9.798,-13.734,12.444,6.283,-2.436
200,"23:09:49",-1.304,12.693,10.468,6.023,-7.210,-13.330,13.009,-13.870,1.610,-4.769
67,"23:09:49",5.989,6.707,-1.434,-7.999,12.704,-2.008,-3.946,12.973,8.427,-4.456
146,"23:09:49",9.318,-6.844,13.159,-0.109,7.675,-0.967,-1.869,-14.351,-2.883,-5.448
846,"23:09:49",4.912,12.152,-13.037,-3.005,-4.900,-10.642,-7.648,11.562,-1.636,7.822
133,"23:09:49",2.120,7.278,-0.099,9.593,12.943,8.582,-14.334,-5.805,0.247,7.168
92,"23:09:49",-9.143,-9.424,-14.284,14.280,-10.651,-10.980,-0.070,-10.143,-13.400,7.254
769,"23:09:49",14.409,3.613,-1.134,-6.804,3.106,-1.646,12.567,-11.147,-5.000,10.210
399,"23:09:49",-4.533,10.442,-2.157,2.380,-11.264,8.418,-3.125,-3.222,12.412,-11.954
91,"23:09:49",-3.264,4.189,5.511,-5.090,14.595,1.248,-11.672,0.710,-12.772,-10.603
316,"23:09:49",-12.047,-13.623,-4.795,-6.514,7.464,3.515,4.118,-0.256,2.796,-12.946
3,"23:09:49",-7.885,-0.998,8.871,-5.425,-4.185,-1.054,2.260,12.348,-13.213,12.817
970,"23:09:49",-6.770,6.320,14.868,-1.678,13.456,-8.288,-9.874,-5.621,5.244,3.061
891,"23:09:49",-2.339,1.703,-1.063,-9.299,-5.205,-11.110,14.058,4.998,-6.558,14.031
268,"23:09:49",-2.603,-10.479,10.556,10.082,-5.585,3.065,4.115,-12.853,-6.228,-7.974
925,"23:09:49",-2.809,-13.323,-3.836,-12.300,13.989,-1.243,-8.500,-14.208,-13.586,0.020
380,"23:09:49",13.305,-3.253,-10.878,14.680,1.884,-0.876,-6.848,-13.070,2.144,11.243
164,"23:09:49",2.639,-10.651,13.710,0.119,0.859,-9.123,-8.951,-14.516,10.635,14.460
77,"23:09:49",6.393,-4.535,10.757,2.607,7.132,-4.901,1.143,5.775,-4.227,-10.484
861,"23:09:49",14.725,11.344,-13.861,12.888,8.426,-8.734,-14.422,0.599,8.555,-12.261
440,"23:09:49",8.057,-13.503,11.598,3.828,-10.163,-6.525,14.212,-11.649,2.357,6.393
601,"23:09:49",9.085,-1.785,-14.567,-4.829,-8.216,4.760,5.401,-10.035,-13.249,9.715
552,"23:09:49",-6.135,-2.820,-11.289,-13.816,4.007,-3.518,-14.041,5.191,3.948,-13.175
759,"23:09:49",6.162,-10.278,9.191,9.347,12.888,3.874,-1.562,-9.930,12.618,12.019
85,"23:09:49",-13.205,-1.926,-0.808,12.156,-6.267,-11.202,0.791,-14.905,-12.310,-0.005
