batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
789,"14:25:19",-6.170,12.768,2.299,10.726,13.964,-10.209,-2.568,-13.127,2.263,-14.481
166,"14:25:19",-5.114,-10.039,-1.777,1.285,0.074,4.135,7.129,8.942,-11.662,1.489
187,"14:25:19",7.301,11.241,-1.123,-5.156,13.889,12.041,-4.252,-0.739,-14.923,-7.713
932,"14:25:19",-7.895,-14.115,11.644,1.817,3.391,8.591,-3.078,-0.585,-10.819,-14.334
877,"14:25:19",-12.275,4.743,-1.430,12.078,-6.100,-1.928,6.926,0.614,-4.957,0.912
507,"14:25:19",4.895,-2.800,-3.521,-14.580,-2.475,-12.207,-6.040,-2.792,-10.797,-11.776
406,"14:25:19",8.250,-11.018,8.504,0.309,-8.402,-2.108,14.442,6.466,-13.913,-14.930
18,"14:25:19",-4.449,3.394,1.909,-9.637,4.179,-14.394,12.220,-7.349,-14.449,10.640
794,"14:25:19",-2.958,-3.406,1.130,-5.356,-0.879,3.147,-9.437,-6.034,6.873,0.321
711,"14:25:19",-5.533,11.317,-13.231,-4.392,-5.631,-3.445,11.610,14.647,0.167,0.282
325,"14:25:19",-5.532,1.331,-10.019,-8.481,-10.762,12.732,13.126,5.708,6.343,-14.387
21,"14:25:19",4.666,12.792,-12.977,-6.912,12.587,11.386,8.760,-4.066,-2.819,0.578
696,"14:25:19",2.885,5.277,-5.990,1.198,9.950,-2.285,-1.276,2.219,-11.816,-10.460
454,"14:25:19",1.822,-10.448,1.719,6.453,11.924,1.962,5.225,9.531,5.024,-1.645
851,"14:25:19",-7.731,-10.816,-5.363,12.103,12.535,3.698,-2.573,10.735,-7.179,11.303
468,"14:25:19",-11.742,9.072,3.286,6.463,-9.429,7.642,-6.960,1.607,-10.960,-0.583
792,"14:25:19",-12.441,1.246,-7.930,13.742,-5.956,-8.158,10.040,13.692,-8.449,2.506
962,"14:25:19",0.733,-6.675,7.146,-0.344,0.660,13.706,10.812,-3.612,1.566,-1.312
153,"14:25:19",-13.656,-11.171,-6.027,-10.886,10.886,-1.947,9.433,12.354,-9.644,-2.071
177,"14:25:19",11.819,3.788,7.414,-5.860,1.282,13.228,-9.754,6.032,-9.744,14.496
789,"14:25:19",-4.096,-1.264,-11.373,-10.986,-7.999,-0.913,3.989,0.839,-6.092,-8.108
60,"14:25:19",4.658,8.856,14.057,-7.630,1.101,-11.479,13.934,8.582,-7.344,-12.905
804,"14:25:19",-1.971,7.176,-7.607,-7.621,-1.123,-6.182,-13.162,4.270,-9.555,-10.032
