batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
30,"22:24:47",-9.018,14.506,7.711,3.248,-2.137,14.022,4.205,0.020,13.101,-5.143
983,"22:24:47",-5.704,11.185,12.607,-2.619,-4.464,-7.846,1.915,14.369,-10.822,-1.322
862,"22:24:47",8.547,2.400,6.292,-6.328,-7.385,-2.887,5.836,4.611,5.386,0.545
214,"22:24:47",-3.838,-13.446,-11.139,-7.248,2.665,-5.479,-6.000,-1.628,-10.448,-10.696
704,"22:24:47",-10.707,-11.651,6.296,6.997,-4.394,-10.023,12.642,5.646,-3.568,3.439
169,"22:24:47",-5.992,3.296,-12.832,7.856,9.407,-12.055,-2.196,-2.718,11.576,6.077
35,"22:24:47",-1.550,13.399,5.041,6.023,-7.548,-11.873,-4.004,-8.108,2.539,14.932
891,"22:24:47",9.078,9.091,2.488,-4.934,12.148,9.920,-11.324,-11.933,11.844,11.323
707,"22:24:47",-5.242,-10.977,-11.111,-13.281,-11.138,12.273,13.995,4.509,3.714,-9.385
534,"22:24:47",8.638,-0.613,13.872,-2.473,-5.444,-4.210,-9.076,0.675,6.981,0.240
662,"22:24:47",-6.292,-6.850,-11.605,-2.361,-6.091,8.282,-10.326,13.114,-4.575,12.331
71,"22:24:47",-3.459,-13.608,14.987,-6.420,-8.070,-10.148,-12.407,-0.776,-10.029,-1.357
984,"22:24:47",6.889,6.232,14.048,-3.061,5.081,-12.366,9.342,0.732,3.958,2.978
74,"22:24:47",-10.210,-8.714,-4.738,4.493,-13.867,-4.335,-3.099,4.895,4.461,-14.876
778,"22:24:47",9.318,6.569,7.602,-3.017,2.047,-6.029,8.395,10.735,-10.524,7.197
826,"22:24:47",7.997,-6.189,-11.634,-8.170,2.709,9.923,-10.113,11.778,1.591,1.051
580,"22:24:47",-8.818,13.136,-13.493,0.174,12.451,12.150,3.974,-12.098,4.753,-7.605
356,"22:24:47",9.312,7.905,2.701,-13.010,4.712,9.376,0.452,-7.621,-14.665,0.520
666,"22:24:47",3.422,7.080,-7.167,-2.203,-6.207,14.664,12.638,1.754,2.418,0.939
332,"22:24:47",-2.543,4.943,1.200,9.979,-8.033,6.429,10.738,-9.951,10.365,14.915
833,"22:24:47",-4.382,3.450,-4.873,-13.848,10.953,7.259,-14.138,-9.878,0.482,4.267
736,"22:24:47",-4.730,0.293,-14.323,-0.199,-9.395,-3.479,14.911,2.487,6.507,9.735
106,"22:24:47",-0.884,14.055,12.566,5.585,-12.839,13.822,-5.076,-9.455,5.304,14.424
575,"22:24:47",10.778,10.329,7.504,-4.381,-5.110,10.910,9.328,3.494,-14.423,-11.759
167,"22:24:47",12.840,9.603,12.611,-8.354,-5.402,-10.317,-10.065,7.117,1.868,-10.001
346,"22:24:47",-11.894,3.604,-12.748,-14.930,-9.451,11.350,5.701,-9.060,8.625,12.686
486,"22:24:47",-4.051,8.250,-12.559,6.760,3.342,2.022,9.426,-3.526,9.024,-14.607
