batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
731,"21:08:05",2.277,-10.764,5.882,-9.119,11.829,-0.669,-9.796,-10.521,11.849,-1.458
659,"21:08:05",10.641,-12.052,2.686,1.842,-6.800,-8.110,-10.160,-4.069,2.568,7.998
237,"21:08:05",-7.390,-7.786,-6.347,13.965,6.227,-0.484,-13.416,3.533,-12.386,5.191
563,"21:08:05",0.797,1.377,10.217,12.776,12.729,6.169,12.612,2.220,4.951,0.124
919,"21:08:05",7.552,6.030,-3.090,13.012,-6.142,-11.719,6.484,-9.296,-12.123,10.275
956,"21:08:05",6.278,-3.613,5.312,-10.127,-11.606,-10.375,0.488,3.837,-6.080,9.160
406,"21:08:05",-6.125,6.150,10.266,-13.756,4.164,-9.686,7.967,1.223,-7.611,2.962
193,"21:08:05",-6.194,14.700,4.581,0.671,-4.863,-11.108,10.538,-6.140,-11.380,0.118
628,"21:08:05",-14.655,-9.665,6.501,1.482,-7.613,-4.849,7.569,4.315,12.855,-2.163
50,"21:08:05",10.809,-7.141,-0.265,-6.682,-1.696,-3.248,11.093,-11.566,0.461,11.673
514,"21:08:05",2.762,14.711,14.556,-6.683,10.728,-8.884,-14.264,-9.332,-0.952,-6.751
541,"21:08:05",-14.827,-5.823,4.481,3.190,3.830,4.920,2.625,-4.087,12.155,0.914
795,"21:08:05",12.488,7.186,-11.878,13.435,12.403,-3.449,-1.521,5.929,4.402,-13.857
932,"21:08:05",-2.120,6.120,-10.043,-14.803,-8.576,-4.011,7.073,-14.731,-11.270,-9.352
449,"21:08:05",-6.133,-3.175,14.003,-0.355,7.570,1.491,6.278,0.895,-4.746,5.345
289,"21:08:05",-3.177,-4.298,12.744,2.135,6.081,-12.611,-5.642,-8.346,13.851,-6.097
329,"21:08:05",6.937,9.290,12.406,14.534,8.535,7.176,5.760,14.356,-9.124,11.365
226,"21:08:05",-6.176,1.746,-12.938,-0.218,-12.115,-2.497,7.848,-12.446,2.325,-5.118
958,"21:08:05",-14.163,13.096,-0.640,3.357,-0.201,-4.073,1.854,1.309,-14.185,6.826
733,"21:08:05",12.998,4.520,14.285,0.194,3.207,-9.178,4.127,1.584,-7.717,10.695
46,"21:08:05",10.385,-11.140,9.999,-5.455,-4.707,-0.278,12.693,-2.646,-10.996,-13.985
4,"21:08:05",5.558,6.586,12.099,-6.612,-10.601,-3.810,-2.946,-0.310,-5.580,-0.548
318,"21:08:05",11.451,8.734,0.298,-12.221,14.673,11.874,8.693,5.963,5.719,-3.986
335,"21:08:05",8.131,0.548,5.635,7.402,10.205,8.059,-0.415,-1.620,0.295,1.934
785,"21:08:05",-7.702,-13.101,-6.636,3.970,-11.399,7.220,1.300,4.950,-9.166,7.056
664,"21:08:05",12.943,0.244,-11.335,14.920,-3.098,1.645,7.024,0.911,-6.016,12.667
411,"21:08:05",-7.989,-11.127,4.192,11.237,10.133,-10.225,-3.374,10.478,14.382,-13.135
981,"21:08:05",10.355,3.977,-4.715,-13.441,12.260,2.191,-14.904,-10.678,-8.789,5.519
637,"21:08:05",-9.536,4.254,7.227,1.896,-13.464,-7.029,1.410,8.126,-10.971,12.711
948,"21:08:05",-13.096,-9.798,0.789,1.480,-8.904,-12.509,-5.971,-2.894,12.145,12.404
396,"21:08:05",2.477,1.989,-12.240,-1.414,8.314,-8.344,8.385,-8.476,-0.545,1.660
86,"21:08:05",0.311,5.034,6.130,-2.964,9.691,4.555,12.022,1.963,1.821,13.891
974,"21:08:05",-14.002,9.816,3.666,-13.430,9.025,-8.420,-9.218,-6.224,4.331,-14.412
341,"21:08:05",10.981,0.632,4.486,-1.633,4.427,11.666,6.658,-2.103,8.120,-2.535
432,"21:08:05",-8.450,14.294,-11.541,-0.389,1.315,3.686,4.284,-2.385,0.940,-5.574
554,"21:08:05",14.524,5.071,-10.552,-14.311,14.711,3.979,12.112,2.136,-2.929,-6.478
930,"21:08:05",2.715,-1.552,-6.026,-11.632,-13.697,-6.403,-6.190,-11.974,7.742,6.572
109,"21:08:05",5.933,-0.377,5.816,1.031,-5.117,4.740,11.058,-4.791,5.270,-2.572
957,"21:08:05",6.621,2.292,3.714,11.752,-14.580,4.346,-8.971,3.505,5.261,11.511
937,"21:08:05",-6.158,-7.912,-0.648,7.215,-2.503,-14.758,8.311,4.797,-7.213,-4.736
104,"21:08:05",4.403,6.346,0.612,-6.366,14.227,5.330,-11.027,-9.336,-3.945,1.525
2,"21:08:05",10.583,-9.765,2.486,-6.192,-4.426,1.515,-3.860,8.483,7.722,-8.502
296,"21:08:05",12.568,9.606,-10.747,-6.936,-1.565,8.294,-11.040,13.211,-8.760,7.116
42,"21:08:05",-9.657,11.788,-8.522,-13.572,-2.061,8.264,-12.781,3.611,-7.073,-0.024
736,"21:08:05",-11.198,7.682,-7.986,-4.121,8.619,4.359,-7.329,-1.773,-10.314,8.502
917,"21:08:05",-10.506,-12.705,0.680,3.143,-14.578,-4.473,2.974,-9.563,9.922,-8.170
721,"21:08:05",6.662,-0.599,2.583,8.557,-9.289,7.064,2.943,-8.511,-13.469,-13.254
774,"21:08:05",12.580,3.197,-9.634,-0.988,-5.471,-10.439,10.342,-1.894,-7.543,5.275
910,"21:08:05",-5.525,2.305,-12.115,-12.244,-12.490,0.672,-3.149,-11.823,10.737,-11.408
191,"21:08:05",5.260,-3.347,-13.809,4.779,9.557,14.185,9.302,0.872,3.059,7.049
305,"21:08:05",13.355,10.598,8.915,11.684,-2.027,10.990,-1.884,-11.642,-0.989,-3.478
542,"21:08:05",6.671,-4.615,-3.100,6.969,11.233,13.428,2.657,-4.265,4.384,-1.845
885,"21:08:05",6.894,-6.473,3.386,13.823,0.445,-9.005,11.891,-0.660,10.606,-2.534
626,"21:08:05",-0.730,-2.135,-4.538,-2.295,6.290,2.694,3.053,10.670,-8.051,-12.823
