batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
928,"15:32:36",10.593,-2.599,13.319,1.084,3.110,-1.960,-13.164,1.581,-0.400,-8.926
928,"15:32:36",-1.418,-2.279,-4.027,-13.742,-1.101,10.058,-14.634,-11.689,-2.392,-8.108
249,"15:32:36",11.112,11.288,-14.512,14.987,-11.895,3.046,-13.449,-12.899,-0.897,1.876
390,"15:32:36",-7.892,2.398,1.292,-3.254,-4.935,4.301,4.309,2.617,7.080,-0.449
963,"15:32:36",-8.980,-8.226,-12.136,3.853,-10.527,-5.142,8.361,-12.388,-0.341,-9.200
713,"15:32:36",-2.788,10.045,11.427,-11.348,-14.138,-3.840,-0.195,-10.972,-3.081,-9.224
427,"15:32:36",12.082,-6.319,-14.360,-7.215,3.831,-6.862,14.285,3.770,2.278,-9.045
764,"15:32:36",-2.217,12.098,-9.957,-12.130,11.509,5.679,1.038,4.309,-5.989,12.399
408,"15:32:36",7.974,-6.144,4.905,8.773,11.103,12.940,4.564,11.730,13.210,-5.290
750,"15:32:36",10.948,-6.032,14.342,-9.526,-9.338,-11.574,2.298,-8.292,4.127,-13.178
425,"15:32:36",-10.973,13.341,-10.733,-12.630,1.696,2.079,5.046,11.022,14.370,0.026
723,"15:32:36",-14.927,3.628,-14.793,2.771,-14.276,-6.423,4.058,7.772,3.600,-11.255
577,"15:32:36",7.737,5.678,2.378,-11.575,-0.523,-10.624,-13.276,-2.845,-0.533,2.281
331,"15:32:36",-3.358,11.741,-4.166,8.056,-10.394,6.424,11.384,-9.936,-7.969,8.209
60,"15:32:36",-5.771,-0.036,3.928,5.046,12.878,9.626,-0.362,-6.967,6.819,10.476
208,"15:32:36",-12.039,2.160,2.173,-10.626,-12.716,7.820,1.795,-11.056,8.564,1.265
490,"15:32:36",-10.398,-7.494,-8.726,-6.342,10.523,-8.376,9.892,2.536,-11.462,1.850
714,"15:32:36",12.041,-0.631,5.510,-7.514,-10.949,-8.280,-3.161,7.314,12.842,6.583
923,"15:32:36",5.967,-0.331,-14.016,-6.470,13.102,-6.513,13.653,10.748,-13.716,-2.388
854,"15:32:36",-7.506,-5.634,-9.027,-4.436,10.720,-13.923,-7.783,-7.589,-14.846,-0.127
159,"15:32:36",13.678,-4.901,8.603,13.783,-0.932,0.884,-9.626,12.119,8.721,-12.785
452,"15:32:36",14.786,11.843,9.577,-10.007,1.699,-3.710,-2.175,14.104,10.333,-9.009
893,"15:32:36",12.340,10.531,-6.757,-10.921,3.465,-11.937,13.807,-13.213,6.279,3.725
655,"15:32:36",5.865,-7.246,3.400,-4.594,11.516,-4.258,-14.820,4.874,13.794,2.601
940,"15:32:36",4.752,-6.215,12.965,7.212,6.452,-14.363,-12.152,2.368,-1.573,8.724
758,"15:32:36",5.465,9.629,-13.866,6.383,-9.661,-13.015,8.534,10.320,0.099,6.676
