batch_id,timestamp,reading1,reading2,reading3,reading4,reading5,reading6,reading7,reading8,reading9,reading10
800,"19:46:28",-1.535,4.113,5.017,3.976,-6.624,-3.183,-13.996,-13.329,-8.356,11.318
221,"19:46:28",0.587,-11.303,1.309,-9.486,-8.668,14.795,0.624,12.292,-5.531,1.895
45,"19:46:28",14.559,-6.662,7.053,-14.068,12.373,12.466,10.729,-10.789,-8.226,3.068
347,"19:46:28",-1.626,13.130,-2.546,-12.895,-6.989,-13.113,-14.814,-7.877,-2.841,3.923
19,"19:46:28",-6.335,1.936,0.274,-5.893,-0.915,-3.656,4.056,9.627,2.399,-6.531
272,"19:46:28",-11.797,8.698,-3.213,13.237,12.944,8.808,-2.259,-4.058,10.419,-7.019
881,"19:46:28",-6.439,0.906,-9.746,14.559,-8.451,14.116,-13.111,-3.055,11.809,12.487
124,"19:46:28",5.755,11.225,11.845,4.352,14.021,-3.712,8.686,7.356,4.436,1.470
651,"19:46:28",11.886,-8.668,5.367,-10.407,-10.193,-13.012,-3.403,-7.461,-3.552,-0.714
373,"19:46:28",0.385,1.272,-7.537,-3.511,-0.010,-10.188,5.586,3.940,10.106,-8.064
982,"19:46:28",6.898,8.358,-7.749,10.880,5.719,3.846,-7.217,14.776,2.848,-6.888
831,"19:46:28",-5.427,13.298,2.781,-7.138,12.685,10.940,-13.666,-11.647,-8.236,14.512
371,"19:46:28",1.548,-3.801,8.742,-2.107,-8.999,5.951,-7.279,10.886,10.773,12.484
145,"19:46:28",-14.391,11.741,3.706,-13.400,-6.859,-3.880,3.594,-13.643,8.407,9.754
137,"19:46:28",-3.977,-13.915,1.290,-9.157,-14.499,12.443,-3.209,0.073,13.134,-5.797
992,"19:46:28",8.197,-11.046,14.041,-5.765,4.955,14.949,-0.101,-2.143,-3.918,-12.007
538,"19:46:28",-2.819,14.670,-7.609,-2.298,-7.679,10.567,-0.630,-1.027,-0.101,11.597
810,"19:46:28",8.836,6.216,-2.897,-0.233,8.933,-5.405,7.357,-2.606,-10.630,-0.615
74,"19:46:28",-12.333,5.995,-1.437,-14.488,11.568,-13.098,3.168,9.137,-13.468,0.091
249,"19:46:28",-0.758,11.591,-3.398,-10.510,12.388,13.408,3.726,1.703,10.638,5.313
189,"19:46:28",14.986,-12.733,2.548,-14.107,-5.577,9.765,-1.610,11.147,4.626,-0.336
595,"19:46:28",5.355,-2.542,-6.208,-3.580,12.776,5.927,12.565,11.279,1.859,11.396
215,"19:46:28",-7.913,-3.206,14.519,-9.684,8.494,-10.670,12.211,2.736,0.043,-3.830
270,"19:46:28",-1.259,-8.031,-8.942,-3.198,-3.648,-5.667,7.168,6.400,11.532,-8.642
772,"19:46:28",8.741,-5.131,1.800,-14.819,11.828,-0.347,-14.651,-5.028,3.977,-14.726
985,"19:46:28",-6.165,9.368,-14.429,14.648,-14.979,-13.644,2.388,9.053,2.889,9.789
428,"19:46:28",-7.112,-9.310,-14.525,-12.408,9.494,10.272,10.017,12.628,12.050,0.593
512,"19:46:28",-4.275,-3.069,-5.444,-9.614,-0.309,-7.665,11.901,-1.314,1.525,-14.553
421,"19:46:28",-1.540,-5.810,13.997,4.015,9.525,-1.157,7.198,5.860,-12.409,-4.808
776,"19:46:28",10.548,11.149,9.662,-6.309,-9.169,1.055,14.484,-14.675,-5.935,1.142
738,"19:46:28",-1.792,3.699,-11.570,2.263,2.524,4.003,0.796,-6.861,-1.085,-6.270
189,"19:46:28",14.697,7.455,-1.591,-12.663,-12.552,8.267,-3.423,-9.225,3.411,-5.267
203,"19:46:28",-14.768,8.886,0.957,3.691,-11.502,1.529,-13.484,-8.425,3.908,-11.206
929,"19:46:28",-4.773,12.324,-7.408,8.489,-13.957,9.409,-14.666,11.739,-1.555,3.984
417,"19:46:28",-3.983,8.670,-11.755,-10.099,-13.535,-12.442,6.593,10.689,-3.037,3.960
545,"19:46:28",14.350,8.091,-12.361,-13.705,7.465,-3.187,10.328,-5.817,11.795,4.933
694,"19:46:28",-12.178,13.389,5.304,12.460,-11.586,-9.575,4.326,2.609,-10.454,-2.234
561,"19:46:28",-0.672,-5.029,13.360,13.964,-12.693,-7.315,2.794,7.868,7.844,8.718
122,"19:46:28",-12.194,-9.473,-0.385,14.838,-9.228,3.490,13.027,-5.631,12.336,-10.940
7,"19:46:28",9.928,11.147,8.483,0.546,7.637,10.634,7.592,3.632,6.025,12.541
65,"19:46:28",7.194,-0.583,11.146,-5.596,13.940,-13.671,-0.085,-0.220,-14.679,-7.061
399,"19:46:28",-9.987,-0.842,-10.137,-8.502,3.576,8.435,-14.742,-0.012,-0.783,2.506
616,"19:46:28",-9.528,-14.737,-6.017,11.028,-13.809,-12.511,6.127,13.344,0.110,-0.497
285,"19:46:28",8.335,5.769,-5.536,4.981,-10.427,-10.376,8.864,-4.503,-13.720,-3.415
858,"19:46:28",14.261,0.625,6.615,13.105,-11.903,0.365,14.689,10.560,12.919,-2.719
264,"19:46:28",-8.757,-1.501,-3.938,13.469,0.759,-5.464,-12.217,3.310,-6.100,3.881
286,"19:46:28",-2.949,-13.994,1.117,2.668,14.088,3.363,12.338,2.548,9.929,0.999
576,"19:46:28",13.966,-8.632,9.642,12.100,13.933,-9.722,2.456,2.413,11.600,8.550
837,"19:46:28",0.541,9.810,-7.614,10.365,-4.464,-0.874,-3.702,-0.324,10.312,12.983
271,"19:46:28",4.197,14.939,10.763,-10.187,-5.969,-12.795,-7.487,3.049,-6.023,-5.892
653,"19:46:28",14.290,-9.522,-12.982,12.801,-13.491,9.817,-6.895,1.218,14.667,-4.815
134,"19:46:28",2.174,-4.743,12.495,11.373,-10.947,1.073,2.447,11.377,-2.983,1.663
462,"19:46:28",-3.787,-9.031,-1.494,-4.210,-7.354,-6.650,2.235,7.195,-4.939,-13.925
840,"19:46:28",-11.570,8.634,7.294,3.120,14.663,5.741,-1.071,10.512,-8.960,0.920
302,"19:46:28",-5.755,11.186,-13.952,-6.729,-12.339,6.215,-12.968,-7.137,-10.370,-13.522
912,"19:46:28",-1.253,-3.562,14.231,14.328,5.169,-0.515,-13.335,-5.171,4.260,4.070
512,"19:46:28",-0.124,6.332,11.798,8.105,13.046,-0.512,-9.037,14.505,-5.736,-11.764
483,"19:46:28",-3.519,-13.902,-1.925,2.300,2.060,-3.347,-5.731,-7.125,-3.742,1.166
126,"19:46:28",0.124,11.520,10.218,7.004,-1.079,8.140,-0.570,-11.768,-8.997,-1.235
392,"19:46:28",-10.887,2.923,-8.605,9.927,10.466,2.787,-13.632,-8.627,12.994,-10.545
383,"19:46:28",-1.033,1.812,-14.162,9.736,10.640,3.700,-10.988,9.119,-1.659,7.455
316,"19:46:28",-2.114,12.364,3.217,0.301,-10.016,-10.887,13.758,1.074,13.186,14.689
834,"19:46:28",1.787,2.372,-5.561,-5.515,11.546,-6.375,13.538,-8.770,-13.012,9.485
845,"19:46:28",-7.216,5.182,-1.333,-7.856,-14.086,11.635,-1.638,-10.622,7.543,-14.578
787,"19:46:28",-1.702,13.703,-7.715,9.104,3.795,8.982,3.610,8.761,-4.741,2.370
482,"19:46:28",-3.701,-10.194,-0.804,-6.407,2.817,12.390,4.171,-14.268,-12.702,13.434
832,"19:46:28",10.892,8.022,14.327,-14.063,-3.295,-1.830,-11.678,3.508,-14.006,10.199
160,"19:46:28",-4.329,0.318,-2.253,12.348,-6.654,13.388,-9.431,-2.997,-13.063,-14.773
88,"19:46:28",10.375,-9.545,7.598,-12.852,-12.931,-4.925,3.476,-1.396,-12.950,2.501
